model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
LogisticRegression,iteration_4,0,0.9928571428571429,0.994413407821229,0.994413407821229,0.994413407821229,0.9992256208861109,0.9154929577464789,0.9,0.9782608695652174,0.9375,0.9695652173913043
LogisticRegression,iteration_4,1,0.9928571428571429,0.994413407821229,0.994413407821229,0.994413407821229,0.9998340616184523,0.9295774647887324,0.9183673469387755,0.9782608695652174,0.9473684210526315,0.9739130434782608
LogisticRegression,iteration_4,2,0.9928571428571429,0.994413407821229,0.994413407821229,0.994413407821229,0.999225620886111,0.971830985915493,0.9583333333333334,1.0,0.9787234042553191,0.9956521739130435
LogisticRegression,iteration_4,3,0.9892857142857143,0.9888888888888889,0.994413407821229,0.9916434540389972,0.9991703080922618,0.9436619718309859,0.92,1.0,0.9583333333333334,0.9495652173913043
LogisticRegression,iteration_4,4,0.9928571428571429,0.994413407821229,0.994413407821229,0.994413407821229,0.999225620886111,0.9436619718309859,0.9375,0.9782608695652174,0.9574468085106383,0.9886956521739131
