mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1,split0_test_f1_b,split1_test_f1_b,split2_test_f1_b,split3_test_f1_b,split4_test_f1_b,mean_test_f1_b,std_test_f1_b,rank_test_f1_b,split0_train_f1_b,split1_train_f1_b,split2_train_f1_b,split3_train_f1_b,split4_train_f1_b,mean_train_f1_b,std_train_f1_b,split0_test_recall_b,split1_test_recall_b,split2_test_recall_b,split3_test_recall_b,split4_test_recall_b,mean_test_recall_b,std_test_recall_b,rank_test_recall_b,split0_train_recall_b,split1_train_recall_b,split2_train_recall_b,split3_train_recall_b,split4_train_recall_b,mean_train_recall_b,std_train_recall_b,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.010820531845092773,0.0003700880791878797,0.00994424819946289,0.0011460830784787769,entropy,{'criterion': 'entropy'},0.908974358974359,0.8920467063229787,0.9048913043478262,0.9228905045164133,0.8444444444444444,0.8946494637212042,0.02696283596094996,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8846153846153846,0.8627450980392157,0.875,0.9019607843137255,0.8,0.8648642533936652,0.034873644311549344,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8846153846153846,0.88,0.84,0.92,0.8,0.8649230769230769,0.04119401346751892,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9154929577464789,0.9,0.9142857142857143,0.9285714285714286,0.8571428571428571,0.9030985915492957,0.02469481017918626,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.908974358974359,0.8955555555555554,0.8977777777777778,0.9266666666666667,0.8444444444444444,0.8946837606837607,0.027427903087495556,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009750747680664062,0.002825983319504413,0.010103940963745117,0.00194658055743564,log_loss,{'criterion': 'log_loss'},0.908974358974359,0.8920467063229787,0.9048913043478262,0.9228905045164133,0.8444444444444444,0.8946494637212042,0.02696283596094996,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8846153846153846,0.8627450980392157,0.875,0.9019607843137255,0.8,0.8648642533936652,0.034873644311549344,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8846153846153846,0.88,0.84,0.92,0.8,0.8649230769230769,0.04119401346751892,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9154929577464789,0.9,0.9142857142857143,0.9285714285714286,0.8571428571428571,0.9030985915492957,0.02469481017918626,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.908974358974359,0.8955555555555554,0.8977777777777778,0.9266666666666667,0.8444444444444444,0.8946837606837607,0.027427903087495556,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00953812599182129,0.001064632278187894,0.010549497604370118,0.0015761384429070434,gini,{'criterion': 'gini'},0.9073913043478261,0.9215070643642072,0.8558682223747426,0.9228905045164133,0.8470279720279721,0.8909370135262321,0.0328150005919862,3,0.9529042386185244,0.9491968569640499,0.95299431247909,0.9767127071823205,0.9767127071823205,0.9617041644852611,0.012330820462876925,0.88,0.8979591836734694,0.8085106382978723,0.9019607843137255,0.8076923076923077,0.859224582795475,0.04239304124316291,3,0.9387755102040817,0.934010152284264,0.9387755102040817,0.97,0.97,0.9503122345384855,0.016168896810201117,0.8461538461538461,0.88,0.76,0.92,0.84,0.8492307692307692,0.052937386258723865,3,0.92,0.9108910891089109,0.9108910891089109,0.9603960396039604,0.9603960396039604,0.9325148514851485,0.023006594742101445,0.9154929577464789,0.9285714285714286,0.8714285714285714,0.9285714285714286,0.8571428571428571,0.9002414486921528,0.030084728810789572,3,0.9571428571428572,0.9537366548042705,0.9572953736654805,0.9786476868327402,0.9786476868327402,0.9650940518556178,0.011139419992456146,0.8961538461538462,0.9306666666666668,0.8191111111111111,0.9493333333333335,0.8502222222222222,0.889097435897436,0.048611778629774026,3,0.9563333333333334,0.9576457645764577,0.9516776677667766,0.9896589658965896,0.9785478547854785,0.9667727172717273,0.01471446065378246
