model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
AdaBoost,iteration_3,0,0.9821428571428571,0.9728260869565217,1.0,0.9862258953168044,0.9998893744123015,0.9295774647887324,0.9183673469387755,0.9782608695652174,0.9473684210526315,0.9686956521739132
AdaBoost,iteration_3,1,0.9857142857142858,0.9834254143646409,0.994413407821229,0.9888888888888889,0.9993085900768848,0.9577464788732394,0.9387755102040817,1.0,0.968421052631579,0.9765217391304348
AdaBoost,iteration_3,2,0.9785714285714285,0.9675675675675676,1.0,0.9835164835164835,0.9995574976492062,0.9436619718309859,0.92,1.0,0.9583333333333334,0.9895652173913043
AdaBoost,iteration_3,3,0.9892857142857143,0.9835164835164835,1.0,0.9916897506925207,0.9999446872061508,0.8873239436619719,0.8958333333333334,0.9347826086956522,0.9148936170212766,0.9382608695652173
AdaBoost,iteration_3,4,0.9928571428571429,0.994413407821229,0.994413407821229,0.994413407821229,0.9996128104430555,0.9295774647887324,0.9183673469387755,0.9782608695652174,0.9473684210526315,0.9426086956521739
