metric,cv_mean,cv_std
fold,3.0,1.5811388300841898
test_accuracy,0.9600402414486922,0.021250285621157317
test_macro_f1,0.9563395312279208,0.022857322426687067
test_b_recall,0.9283076923076923,0.01857656473615209
test_b_f1,0.9436474589835935,0.02894433598520728
test_g_recall,0.9777777777777779,0.02721655269759086
test_g_f1,0.9690316034722484,0.016792542340187504
test_roc_auc,0.9822358974358973,0.01691678377334131
