candidate_id,seed,test_accuracy,test_macro_f1,test_f1_g,test_f1_b,test_recall_b,test_roc_auc
22,0,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9660869565217391
22,1,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.84,0.9652173913043478
22,2,0.971830985915493,0.9691304347826086,0.9782608695652174,0.96,0.96,0.9921739130434782
22,3,0.9014084507042254,0.890937019969278,0.9247311827956989,0.8571428571428571,0.84,0.9600000000000001
22,4,0.9154929577464789,0.9035326086956521,0.9375,0.8695652173913043,0.8,0.9686956521739131
