candidate_id,seed,test_accuracy,test_macro_f1,test_f1_g,test_f1_b,test_recall_b,test_roc_auc
8,0,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9613043478260871
8,1,0.9577464788732394,0.9522956326987682,0.968421052631579,0.9361702127659575,0.88,0.971304347826087
8,2,0.971830985915493,0.9691304347826086,0.9782608695652174,0.96,0.96,0.9882608695652174
8,3,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9665217391304348
8,4,0.9154929577464789,0.9035326086956521,0.9375,0.8695652173913043,0.8,0.9682608695652174
