rank_test_macro_f1,param_n_estimators,param_criterion,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_ccp_alpha,param_max_samples,mean_test_macro_f1,std_test_macro_f1,mean_test_f1_g,std_test_f1_g,mean_test_f1_b,std_test_f1_b,mean_test_recall_b,std_test_recall_b,mean_test_accuracy,std_test_accuracy,mean_test_roc_auc,std_test_roc_auc,mean_train_macro_f1,std_train_macro_f1
58,100,gini,0.3,16,2,8,0.0,0.8,0.933838633130938,0.030592102964042092,0.9542735898977133,0.021234976483299715,0.9134036763641626,0.039979551431862916,0.8809230769230769,0.043856678898699895,0.9401609657947686,0.02771949464303755,0.9695042735042735,0.014189113335543041,0.9725789202733841,0.008276812901020168
58,100,gini,0.3,32,2,8,0.001,0.8,0.933838633130938,0.030592102964042092,0.9542735898977133,0.021234976483299715,0.9134036763641626,0.039979551431862916,0.8809230769230769,0.043856678898699895,0.9401609657947686,0.02771949464303755,0.9696820512820514,0.013949964750712878,0.97178260298216,0.008422454130460107
58,100,gini,0.3,32,1,2,0.0,0.8,0.933838633130938,0.030592102964042092,0.9542735898977133,0.021234976483299715,0.9134036763641626,0.039979551431862916,0.8809230769230769,0.043856678898699895,0.9401609657947686,0.02771949464303755,0.9727863247863248,0.01516389435519413,1.0,0.0
61,300,gini,0.3,32,2,8,0.001,,0.9338065406953016,0.027244928417786002,0.9542258115890654,0.01887357907762419,0.9133872698015377,0.03565792880475406,0.8806153846153846,0.036479385440686636,0.9401207243460765,0.024663313860081935,0.9728615384615384,0.013737574054448412,0.9836127314233352,0.006734952669869645
62,100,entropy,0.3,16,4,4,0.0,1.0,0.9337988488363823,0.03311560412462173,0.9542184821567711,0.023940595254068414,0.9133792155159938,0.0423327949447368,0.8729230769230769,0.0302353686068634,0.9401207243460764,0.030574657198500346,0.9723145299145299,0.014809479819590105,0.9797186637606249,0.0038244122492661924
62,100,gini,0.3,16,4,2,0.001,,0.9337988488363823,0.03311560412462173,0.9542184821567711,0.023940595254068414,0.9133792155159938,0.0423327949447368,0.8729230769230769,0.0302353686068634,0.9401207243460764,0.030574657198500346,0.96911452991453,0.016185723171892024,0.9710280579125807,0.0064034248503658485
64,100,gini,sqrt,,2,4,0.001,0.8,0.9337532949379806,0.0179324188743621,0.954315100514259,0.013197927362722121,0.913191489361702,0.022747457187796596,0.8729230769230769,0.016558306519475343,0.9401609657947686,0.016690550167626016,0.9760615384615384,0.012561716617454718,0.9867207574773527,0.005896364814914641
65,100,entropy,0.3,,1,8,0.001,0.8,0.9337101450914975,0.026984601816307748,0.9543676052792461,0.018971672479353358,0.9130526849037487,0.03503334487196634,0.8729230769230769,0.0302353686068634,0.9401609657947686,0.024598883656437292,0.9740923076923076,0.014846370250699776,0.9836125255302866,0.005768972241113336
65,100,log_loss,0.3,16,1,8,0.001,,0.9337101450914975,0.026984601816307748,0.9543676052792461,0.018971672479353358,0.9130526849037487,0.03503334487196634,0.8729230769230769,0.0302353686068634,0.9401609657947686,0.024598883656437292,0.9749811965811966,0.014455166606603415,0.9961223961346957,1.0000250006303446e-05
65,100,log_loss,0.3,32,1,4,0.001,,0.9337101450914975,0.026984601816307748,0.9543676052792461,0.018971672479353358,0.9130526849037487,0.03503334487196634,0.8729230769230769,0.0302353686068634,0.9401609657947686,0.024598883656437292,0.9734837606837609,0.01653794482286514,1.0,0.0
