candidate_id,seed,test_accuracy,test_macro_f1,test_f1_g,test_f1_b,test_recall_b,test_roc_auc
2,0,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9626086956521739
2,1,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.84,0.9678260869565217
2,2,0.971830985915493,0.9691304347826086,0.9782608695652174,0.96,0.96,0.9869565217391304
2,3,0.9154929577464789,0.9073913043478261,0.9347826086956522,0.88,0.88,0.9704347826086956
2,4,0.9154929577464789,0.9035326086956521,0.9375,0.8695652173913043,0.8,0.9669565217391304
