model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
RandomForest,iteration_4,0,1.0,1.0,1.0,1.0,1.0,0.9436619718309859,0.9375,0.9782608695652174,0.9574468085106383,0.9621739130434782
RandomForest,iteration_4,1,1.0,1.0,1.0,1.0,1.0,0.9577464788732394,0.9387755102040817,1.0,0.968421052631579,0.971304347826087
RandomForest,iteration_4,2,1.0,1.0,1.0,1.0,1.0,0.971830985915493,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.988695652173913
RandomForest,iteration_4,3,1.0,1.0,1.0,1.0,1.0,0.9436619718309859,0.9375,0.9782608695652174,0.9574468085106383,0.9669565217391304
RandomForest,iteration_4,4,1.0,1.0,1.0,1.0,1.0,0.9154929577464789,0.9,0.9782608695652174,0.9375,0.9686956521739131
