candidate_id,seed,test_accuracy,test_macro_f1,test_f1_g,test_f1_b,test_recall_b,test_roc_auc
19,0,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9739130434782609
19,1,0.9295774647887324,0.9220978714066272,0.946236559139785,0.8979591836734694,0.88,0.9521739130434782
19,2,0.971830985915493,0.9691304347826086,0.9782608695652174,0.96,0.96,0.9930434782608696
19,3,0.9154929577464789,0.9073913043478261,0.9347826086956522,0.88,0.88,0.9678260869565218
19,4,0.9154929577464789,0.9035326086956521,0.9375,0.8695652173913043,0.8,0.9713043478260869
