mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_leaf_nodes,param_max_features,param_criterion,param_ccp_alpha,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1,split0_test_f1_g,split1_test_f1_g,split2_test_f1_g,split3_test_f1_g,split4_test_f1_g,mean_test_f1_g,std_test_f1_g,rank_test_f1_g,split0_train_f1_g,split1_train_f1_g,split2_train_f1_g,split3_train_f1_g,split4_train_f1_g,mean_train_f1_g,std_train_f1_g,split0_test_f1_b,split1_test_f1_b,split2_test_f1_b,split3_test_f1_b,split4_test_f1_b,mean_test_f1_b,std_test_f1_b,rank_test_f1_b,split0_train_f1_b,split1_train_f1_b,split2_train_f1_b,split3_train_f1_b,split4_train_f1_b,mean_train_f1_b,std_train_f1_b,split0_test_recall_b,split1_test_recall_b,split2_test_recall_b,split3_test_recall_b,split4_test_recall_b,mean_test_recall_b,std_test_recall_b,rank_test_recall_b,split0_train_recall_b,split1_train_recall_b,split2_train_recall_b,split3_train_recall_b,split4_train_recall_b,mean_train_recall_b,std_train_recall_b,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.19893813133239746,0.003046407976173458,0.02148289680480957,0.0004904653782693781,100,4,1,,32,0.3,log_loss,0.001,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_samples': None, 'max_leaf_nodes': 32, 'max_features': 0.3, 'criterion': 'log_loss', 'ccp_alpha': 0.001}",0.9382608695652175,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.8901098901098901,0.9337101450914975,0.026984601816307748,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9565217391304348,0.967741935483871,0.946236559139785,0.9782608695652174,0.9230769230769231,0.9543676052792461,0.018971672479353358,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.92,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.8571428571428571,0.9130526849037487,0.03503334487196634,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8846153846153846,0.88,0.84,0.92,0.84,0.8729230769230769,0.0302353686068634,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9436619718309859,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9,0.9401609657947686,0.024598883656437292,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9923076923076923,0.9626666666666667,0.9786666666666666,0.9866666666666667,0.9471111111111111,0.9734837606837609,0.01653794482286514,157,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,4.965068306494546e-17
0.48146491050720214,0.00518697497652176,0.038243675231933595,0.0005818095440819588,300,2,2,0.8,32,0.3,gini,0.0,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.8, 'max_leaf_nodes': 32, 'max_features': 0.3, 'criterion': 'gini', 'ccp_alpha': 0.0}",0.9382608695652175,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.8901098901098901,0.9337101450914975,0.026984601816307748,65,0.9843014128728415,0.9883300801528303,0.9726444614421806,0.9922375690607734,0.9922375690607734,0.9859502185178798,0.007273060243289443,0.9565217391304348,0.967741935483871,0.946236559139785,0.9782608695652174,0.9230769230769231,0.9543676052792461,0.018971672479353358,65,0.989010989010989,0.9917355371900827,0.9808219178082191,0.994475138121547,0.994475138121547,0.990103744050477,0.00506413532732743,0.92,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.8571428571428571,0.9130526849037487,0.03503334487196634,65,0.9795918367346939,0.9849246231155779,0.9644670050761421,0.99,0.99,0.9817966929852828,0.009482108552103819,0.8846153846153846,0.88,0.84,0.92,0.84,0.8729230769230769,0.0302353686068634,59,0.96,0.9702970297029703,0.9405940594059405,0.9801980198019802,0.9801980198019802,0.9662574257425742,0.014851009893385907,0.9436619718309859,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9,0.9401609657947686,0.024598883656437292,47,0.9857142857142858,0.9893238434163701,0.9750889679715302,0.9928825622775801,0.9928825622775801,0.9871784443314692,0.006602663999229077,0.9905982905982905,0.9617777777777778,0.9760000000000001,0.9848888888888888,0.9555555555555555,0.9737641025641025,0.013321960523377424,147,0.9997222222222222,0.9998349834983499,0.9996149614961496,0.9997249724972497,1.0,0.9997794279427943,0.00013040364585441565
0.24691014289855956,0.0050125198172775685,0.022371482849121094,0.00019804071900024364,100,8,4,1.0,16,0.5,log_loss,0.0,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_samples': 1.0, 'max_leaf_nodes': 16, 'max_features': 0.5, 'criterion': 'log_loss', 'ccp_alpha': 0.0}",0.9370567375886525,0.9519560741249142,0.9048913043478262,0.9843014128728415,0.8901098901098901,0.9336630838088249,0.03357107899906342,69,0.980330172110994,0.9725144973101376,0.96866287498606,0.9922375690607734,0.9922375690607734,0.9811965365057477,0.009767598094833588,0.9574468085106383,0.967741935483871,0.9347826086956522,0.989010989010989,0.9230769230769231,0.9544118529556147,0.023457141053117216,58,0.9863013698630136,0.9809264305177112,0.9781420765027322,0.994475138121547,0.994475138121547,0.9868640306253103,0.006745399625316293,0.9166666666666666,0.9361702127659575,0.875,0.9795918367346939,0.8571428571428571,0.9129143146620349,0.04370070851151469,69,0.9743589743589743,0.9641025641025641,0.9591836734693877,0.99,0.99,0.9755290423861853,0.012790009997667894,0.8461538461538461,0.88,0.84,0.96,0.84,0.8732307692307693,0.04586163909879805,52,0.95,0.9306930693069307,0.9306930693069307,0.9801980198019802,0.9801980198019802,0.9543564356435643,0.02224618298905654,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,47,0.9821428571428571,0.9750889679715302,0.9715302491103203,0.9928825622775801,0.9928825622775801,0.9829054397559736,0.008833568624809355,0.9931623931623931,0.9733333333333334,0.9671111111111111,0.9875555555555555,0.9457777777777777,0.9733880341880342,0.016694148370511173,159,0.9994444444444444,0.9992849284928492,0.998954895489549,0.9996699669966996,0.9998349834983499,0.9994378437843784,0.00030602838060777557
0.2536472320556641,0.006904031124339347,0.021729373931884767,0.0003260141822939659,100,2,4,1.0,32,0.5,log_loss,0.001,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 1.0, 'max_leaf_nodes': 32, 'max_features': 0.5, 'criterion': 'log_loss', 'ccp_alpha': 0.001}",0.9370567375886525,0.9519560741249142,0.9048913043478262,0.9843014128728415,0.8901098901098901,0.9336630838088249,0.03357107899906342,69,0.980330172110994,0.9725144973101376,0.96866287498606,0.9922375690607734,0.9922375690607734,0.9811965365057477,0.009767598094833588,0.9574468085106383,0.967741935483871,0.9347826086956522,0.989010989010989,0.9230769230769231,0.9544118529556147,0.023457141053117216,58,0.9863013698630136,0.9809264305177112,0.9781420765027322,0.994475138121547,0.994475138121547,0.9868640306253103,0.006745399625316293,0.9166666666666666,0.9361702127659575,0.875,0.9795918367346939,0.8571428571428571,0.9129143146620349,0.04370070851151469,69,0.9743589743589743,0.9641025641025641,0.9591836734693877,0.99,0.99,0.9755290423861853,0.012790009997667894,0.8461538461538461,0.88,0.84,0.96,0.84,0.8732307692307693,0.04586163909879805,52,0.95,0.9306930693069307,0.9306930693069307,0.9801980198019802,0.9801980198019802,0.9543564356435643,0.02224618298905654,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,47,0.9821428571428571,0.9750889679715302,0.9715302491103203,0.9928825622775801,0.9928825622775801,0.9829054397559736,0.008833568624809355,0.9931623931623931,0.9733333333333334,0.9671111111111111,0.9875555555555555,0.9457777777777777,0.9733880341880342,0.016694148370511173,159,0.9994444444444444,0.9992849284928492,0.998954895489549,0.9996699669966996,0.9998349834983499,0.9994378437843784,0.00030602838060777557
0.25119547843933104,0.0037105516636347143,0.02240891456604004,0.00036226453395551544,100,4,4,,32,0.5,log_loss,0.001,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_samples': None, 'max_leaf_nodes': 32, 'max_features': 0.5, 'criterion': 'log_loss', 'ccp_alpha': 0.001}",0.9370567375886525,0.9519560741249142,0.9048913043478262,0.9843014128728415,0.8901098901098901,0.9336630838088249,0.03357107899906342,69,0.980330172110994,0.9725144973101376,0.96866287498606,0.9922375690607734,0.9922375690607734,0.9811965365057477,0.009767598094833588,0.9574468085106383,0.967741935483871,0.9347826086956522,0.989010989010989,0.9230769230769231,0.9544118529556147,0.023457141053117216,58,0.9863013698630136,0.9809264305177112,0.9781420765027322,0.994475138121547,0.994475138121547,0.9868640306253103,0.006745399625316293,0.9166666666666666,0.9361702127659575,0.875,0.9795918367346939,0.8571428571428571,0.9129143146620349,0.04370070851151469,69,0.9743589743589743,0.9641025641025641,0.9591836734693877,0.99,0.99,0.9755290423861853,0.012790009997667894,0.8461538461538461,0.88,0.84,0.96,0.84,0.8732307692307693,0.04586163909879805,52,0.95,0.9306930693069307,0.9306930693069307,0.9801980198019802,0.9801980198019802,0.9543564356435643,0.02224618298905654,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,47,0.9821428571428571,0.9750889679715302,0.9715302491103203,0.9928825622775801,0.9928825622775801,0.9829054397559736,0.008833568624809355,0.9931623931623931,0.9733333333333334,0.9671111111111111,0.9875555555555555,0.9457777777777777,0.9733880341880342,0.016694148370511173,159,0.9994444444444444,0.9992849284928492,0.998954895489549,0.9996699669966996,0.9998349834983499,0.9994378437843784,0.00030602838060777557
0.2502597808837891,0.0035398454307450982,0.022062158584594725,0.0003689254179029169,100,4,4,1.0,16,0.5,log_loss,0.001,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_samples': 1.0, 'max_leaf_nodes': 16, 'max_features': 0.5, 'criterion': 'log_loss', 'ccp_alpha': 0.001}",0.9370567375886525,0.9519560741249142,0.9048913043478262,0.9843014128728415,0.8901098901098901,0.9336630838088249,0.03357107899906342,69,0.980330172110994,0.9725144973101376,0.96866287498606,0.9922375690607734,0.9922375690607734,0.9811965365057477,0.009767598094833588,0.9574468085106383,0.967741935483871,0.9347826086956522,0.989010989010989,0.9230769230769231,0.9544118529556147,0.023457141053117216,58,0.9863013698630136,0.9809264305177112,0.9781420765027322,0.994475138121547,0.994475138121547,0.9868640306253103,0.006745399625316293,0.9166666666666666,0.9361702127659575,0.875,0.9795918367346939,0.8571428571428571,0.9129143146620349,0.04370070851151469,69,0.9743589743589743,0.9641025641025641,0.9591836734693877,0.99,0.99,0.9755290423861853,0.012790009997667894,0.8461538461538461,0.88,0.84,0.96,0.84,0.8732307692307693,0.04586163909879805,52,0.95,0.9306930693069307,0.9306930693069307,0.9801980198019802,0.9801980198019802,0.9543564356435643,0.02224618298905654,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,47,0.9821428571428571,0.9750889679715302,0.9715302491103203,0.9928825622775801,0.9928825622775801,0.9829054397559736,0.008833568624809355,0.9931623931623931,0.9733333333333334,0.9671111111111111,0.9875555555555555,0.9457777777777777,0.9733880341880342,0.016694148370511173,159,0.9994444444444444,0.9992849284928492,0.998954895489549,0.9996699669966996,0.9998349834983499,0.9994378437843784,0.00030602838060777557
0.25052809715270996,0.004592673116211512,0.021654558181762696,0.00021254244895752648,100,4,4,,16,0.5,entropy,0.001,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_samples': None, 'max_leaf_nodes': 16, 'max_features': 0.5, 'criterion': 'entropy', 'ccp_alpha': 0.001}",0.9370567375886525,0.9519560741249142,0.9048913043478262,0.9843014128728415,0.8901098901098901,0.9336630838088249,0.03357107899906342,69,0.980330172110994,0.9725144973101376,0.96866287498606,0.9922375690607734,0.9922375690607734,0.9811965365057477,0.009767598094833588,0.9574468085106383,0.967741935483871,0.9347826086956522,0.989010989010989,0.9230769230769231,0.9544118529556147,0.023457141053117216,58,0.9863013698630136,0.9809264305177112,0.9781420765027322,0.994475138121547,0.994475138121547,0.9868640306253103,0.006745399625316293,0.9166666666666666,0.9361702127659575,0.875,0.9795918367346939,0.8571428571428571,0.9129143146620349,0.04370070851151469,69,0.9743589743589743,0.9641025641025641,0.9591836734693877,0.99,0.99,0.9755290423861853,0.012790009997667894,0.8461538461538461,0.88,0.84,0.96,0.84,0.8732307692307693,0.04586163909879805,52,0.95,0.9306930693069307,0.9306930693069307,0.9801980198019802,0.9801980198019802,0.9543564356435643,0.02224618298905654,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,47,0.9821428571428571,0.9750889679715302,0.9715302491103203,0.9928825622775801,0.9928825622775801,0.9829054397559736,0.008833568624809355,0.9931623931623931,0.9733333333333334,0.9671111111111111,0.9875555555555555,0.9457777777777777,0.9733880341880342,0.016694148370511173,159,0.9994444444444444,0.9992849284928492,0.998954895489549,0.9996699669966996,0.9998349834983499,0.9994378437843784,0.00030602838060777557
0.2562849521636963,0.0042937004530631566,0.022237586975097656,0.000406234235205853,100,2,2,1.0,,0.5,entropy,0.0,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 1.0, 'max_leaf_nodes': None, 'max_features': 0.5, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.9370567375886525,0.9519560741249142,0.9048913043478262,0.9843014128728415,0.8901098901098901,0.9336630838088249,0.03357107899906342,69,1.0,1.0,0.9961273962596988,0.9961273962596988,1.0,0.9984509585038795,0.001897180627946304,0.9574468085106383,0.967741935483871,0.9347826086956522,0.989010989010989,0.9230769230769231,0.9544118529556147,0.023457141053117216,58,1.0,1.0,0.997229916897507,0.997229916897507,1.0,0.9988919667590028,0.001357058029242745,0.9166666666666666,0.9361702127659575,0.875,0.9795918367346939,0.8571428571428571,0.9129143146620349,0.04370070851151469,69,1.0,1.0,0.9950248756218906,0.9950248756218906,1.0,0.9980099502487562,0.002437303226649917,0.8461538461538461,0.88,0.84,0.96,0.84,0.8732307692307693,0.04586163909879805,52,1.0,1.0,0.9900990099009901,0.9900990099009901,1.0,0.996039603960396,0.004850474738184516,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,47,1.0,1.0,0.99644128113879,0.99644128113879,1.0,0.9985765124555159,0.0017434090695965625,0.9923076923076923,0.9733333333333334,0.9742222222222222,0.9875555555555555,0.9475555555555556,0.9749948717948719,0.015580618111920543,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2637913703918457,0.009405597296823845,0.02190556526184082,0.00027322813270360156,100,2,2,1.0,,0.5,log_loss,0.001,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 1.0, 'max_leaf_nodes': None, 'max_features': 0.5, 'criterion': 'log_loss', 'ccp_alpha': 0.001}",0.9370567375886525,0.9519560741249142,0.9048913043478262,0.9843014128728415,0.8901098901098901,0.9336630838088249,0.03357107899906342,69,1.0,1.0,0.9961273962596988,0.9961273962596988,1.0,0.9984509585038795,0.001897180627946304,0.9574468085106383,0.967741935483871,0.9347826086956522,0.989010989010989,0.9230769230769231,0.9544118529556147,0.023457141053117216,58,1.0,1.0,0.997229916897507,0.997229916897507,1.0,0.9988919667590028,0.001357058029242745,0.9166666666666666,0.9361702127659575,0.875,0.9795918367346939,0.8571428571428571,0.9129143146620349,0.04370070851151469,69,1.0,1.0,0.9950248756218906,0.9950248756218906,1.0,0.9980099502487562,0.002437303226649917,0.8461538461538461,0.88,0.84,0.96,0.84,0.8732307692307693,0.04586163909879805,52,1.0,1.0,0.9900990099009901,0.9900990099009901,1.0,0.996039603960396,0.004850474738184516,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,47,1.0,1.0,0.99644128113879,0.99644128113879,1.0,0.9985765124555159,0.0017434090695965625,0.9923076923076923,0.9733333333333334,0.9742222222222222,0.9875555555555555,0.9475555555555556,0.9749948717948719,0.015580618111920543,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5030173778533935,0.008729749559721427,0.03869476318359375,0.0009831833269093682,300,2,1,0.8,,0.3,gini,0.001,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_samples': 0.8, 'max_leaf_nodes': None, 'max_features': 0.3, 'criterion': 'gini', 'ccp_alpha': 0.001}",0.9382608695652175,0.9365942028985508,0.9199267902081903,0.9682971014492754,0.9048913043478262,0.9335940536938121,0.021193034234626085,76,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9565217391304348,0.9565217391304348,0.946236559139785,0.9782608695652174,0.9347826086956522,0.9544647031323048,0.01435135900235955,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.92,0.9166666666666666,0.8936170212765957,0.9583333333333334,0.875,0.9127234042553191,0.028060195629102894,76,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8846153846153846,0.88,0.84,0.92,0.84,0.8729230769230769,0.0302353686068634,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9436619718309859,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9142857142857143,0.9401609657947686,0.018979123213659386,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9923076923076922,0.9551111111111111,0.9817777777777779,0.9835555555555555,0.9608888888888889,0.9747282051282052,0.01423386111531165,122,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4991130352020264,0.010747270721034968,0.028704118728637696,0.00032516205158624834,200,8,2,,,0.5,log_loss,0.001,"{'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_samples': None, 'max_leaf_nodes': None, 'max_features': 0.5, 'criterion': 'log_loss', 'ccp_alpha': 0.001}",0.9370567375886525,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.8901098901098901,0.9334693186961844,0.026948262568359763,77,0.9882535553970717,0.9922375690607734,0.9766067266067266,0.9922375690607734,0.9922375690607734,0.9883145978372238,0.006053876189546628,0.9574468085106383,0.967741935483871,0.946236559139785,0.9782608695652174,0.9230769230769231,0.954552619155287,0.018996272437186244,50,0.9917355371900827,0.994475138121547,0.9835164835164835,0.994475138121547,0.994475138121547,0.9917354870142414,0.0042442686782991675,0.9166666666666666,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.8571428571428571,0.9123860182370821,0.03492635028028131,77,0.9847715736040609,0.99,0.9696969696969697,0.99,0.99,0.9848937086602062,0.007863566949282603,0.8461538461538461,0.88,0.84,0.92,0.84,0.8652307692307692,0.03116058806442381,116,0.97,0.9801980198019802,0.9504950495049505,0.9801980198019802,0.9801980198019802,0.9722178217821782,0.011557233667029087,0.9436619718309859,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9,0.9401609657947686,0.024598883656437292,47,0.9892857142857143,0.9928825622775801,0.9786476868327402,0.9928825622775801,0.9928825622775801,0.989316217590239,0.005513164649492405,0.9948717948717949,0.975111111111111,0.9751111111111112,0.9857777777777779,0.9546666666666666,0.9771076923076922,0.01343358497748686,56,1.0,0.99994499449945,0.9996149614961497,0.99994499449945,1.0,0.9999009900990099,0.00014511447698866857
0.5114670276641846,0.014450738212369061,0.030099010467529295,0.0005392228116918483,200,8,2,,,0.5,entropy,0.0,"{'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_samples': None, 'max_leaf_nodes': None, 'max_features': 0.5, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.9370567375886525,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.8901098901098901,0.9334693186961844,0.026948262568359763,77,0.9882535553970717,0.9922375690607734,0.9766067266067266,0.9922375690607734,0.9922375690607734,0.9883145978372238,0.006053876189546628,0.9574468085106383,0.967741935483871,0.946236559139785,0.9782608695652174,0.9230769230769231,0.954552619155287,0.018996272437186244,50,0.9917355371900827,0.994475138121547,0.9835164835164835,0.994475138121547,0.994475138121547,0.9917354870142414,0.0042442686782991675,0.9166666666666666,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.8571428571428571,0.9123860182370821,0.03492635028028131,77,0.9847715736040609,0.99,0.9696969696969697,0.99,0.99,0.9848937086602062,0.007863566949282603,0.8461538461538461,0.88,0.84,0.92,0.84,0.8652307692307692,0.03116058806442381,116,0.97,0.9801980198019802,0.9504950495049505,0.9801980198019802,0.9801980198019802,0.9722178217821782,0.011557233667029087,0.9436619718309859,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9,0.9401609657947686,0.024598883656437292,47,0.9892857142857143,0.9928825622775801,0.9786476868327402,0.9928825622775801,0.9928825622775801,0.989316217590239,0.005513164649492405,0.9948717948717949,0.975111111111111,0.9751111111111112,0.9857777777777779,0.9546666666666666,0.9771076923076922,0.01343358497748686,56,1.0,0.99994499449945,0.9996149614961497,0.99994499449945,1.0,0.9999009900990099,0.00014511447698866857
0.7853108882904053,0.01143761165118181,0.039156007766723636,0.0010171328732441673,300,8,1,,,0.5,log_loss,0.001,"{'n_estimators': 300, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_samples': None, 'max_leaf_nodes': None, 'max_features': 0.5, 'criterion': 'log_loss', 'ccp_alpha': 0.001}",0.9370567375886525,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.8901098901098901,0.9334693186961844,0.026948262568359763,77,1.0,0.9961273962596988,0.9922717271727173,0.9961273962596988,0.9961273962596988,0.9961307831903629,0.0024438979717329922,0.9574468085106383,0.967741935483871,0.946236559139785,0.9782608695652174,0.9230769230769231,0.954552619155287,0.018996272437186244,50,1.0,0.997229916897507,0.9944444444444445,0.997229916897507,0.997229916897507,0.9972268390273932,0.001756824966527131,0.9166666666666666,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.8571428571428571,0.9123860182370821,0.03492635028028131,77,1.0,0.9950248756218906,0.9900990099009901,0.9950248756218906,0.9950248756218906,0.9950347273533323,0.0031309912294651718,0.8461538461538461,0.88,0.84,0.92,0.84,0.8652307692307692,0.03116058806442381,116,1.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9920792079207921,0.003960396039603964,0.9436619718309859,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9,0.9401609657947686,0.024598883656437292,47,1.0,0.99644128113879,0.9928825622775801,0.99644128113879,0.99644128113879,0.99644128113879,0.002250731430724818,0.994017094017094,0.9706666666666667,0.9768888888888889,0.9875555555555555,0.9555555555555555,0.9769367521367522,0.013423627637363902,60,1.0,1.0,0.9996699669966996,1.0,1.0,0.9999339933993399,0.00013201320132014694
0.773679256439209,0.01492096257895358,0.0385282039642334,0.0007446015218092452,300,2,2,1.0,16,0.5,log_loss,0.001,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 1.0, 'max_leaf_nodes': 16, 'max_features': 0.5, 'criterion': 'log_loss', 'ccp_alpha': 0.001}",0.9370567375886525,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.8901098901098901,0.9334693186961844,0.026948262568359763,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9574468085106383,0.967741935483871,0.946236559139785,0.9782608695652174,0.9230769230769231,0.954552619155287,0.018996272437186244,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9166666666666666,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.8571428571428571,0.9123860182370821,0.03492635028028131,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8461538461538461,0.88,0.84,0.92,0.84,0.8652307692307692,0.03116058806442381,116,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9436619718309859,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9,0.9401609657947686,0.024598883656437292,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9957264957264957,0.9697777777777777,0.9733333333333334,0.9884444444444445,0.9555555555555556,0.9765675213675215,0.014185844337233884,72,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7350433826446533,0.011682527206953732,0.03800215721130371,0.0007774883981894797,300,8,4,,16,0.5,entropy,0.0,"{'n_estimators': 300, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_samples': None, 'max_leaf_nodes': 16, 'max_features': 0.5, 'criterion': 'entropy', 'ccp_alpha': 0.0}",0.9370567375886525,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.8901098901098901,0.9334693186961844,0.026948262568359763,77,0.9763393611627513,0.9725144973101376,0.96866287498606,0.9844044844044844,0.9922375690607734,0.9788317573848413,0.008488781492600647,0.9574468085106383,0.967741935483871,0.946236559139785,0.9782608695652174,0.9230769230769231,0.954552619155287,0.018996272437186244,50,0.9836065573770492,0.9809264305177112,0.9781420765027322,0.989010989010989,0.994475138121547,0.9852322383060057,0.005850869464953969,0.9166666666666666,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.8571428571428571,0.9123860182370821,0.03492635028028131,77,0.9690721649484536,0.9641025641025641,0.9591836734693877,0.9797979797979798,0.99,0.9724312764636769,0.011127249701265274,0.8461538461538461,0.88,0.84,0.92,0.84,0.8652307692307692,0.03116058806442381,116,0.94,0.9306930693069307,0.9306930693069307,0.9603960396039604,0.9801980198019802,0.9483960396039602,0.019249154476088257,0.9436619718309859,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9,0.9401609657947686,0.024598883656437292,47,0.9785714285714285,0.9750889679715302,0.9715302491103203,0.9857651245551602,0.9928825622775801,0.9807676664972039,0.007670022747841258,0.9948717948717949,0.9671111111111111,0.9733333333333334,0.9875555555555555,0.9502222222222222,0.9746188034188034,0.01568919545325194,125,0.9996666666666666,0.9995599559955995,0.9991749174917492,0.9997249724972497,0.9997799779977997,0.9995812981298128,0.00021587242092122781
