candidate_id,seed,test_accuracy,test_macro_f1,test_f1_g,test_f1_b,test_recall_b,test_roc_auc
11,0,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9621739130434782
11,1,0.9577464788732394,0.9522956326987682,0.968421052631579,0.9361702127659575,0.88,0.971304347826087
11,2,0.971830985915493,0.9691304347826086,0.9782608695652174,0.96,0.96,0.988695652173913
11,3,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9669565217391304
11,4,0.9154929577464789,0.9035326086956521,0.9375,0.8695652173913043,0.8,0.9686956521739131
