candidate_id,seed,test_accuracy,test_macro_f1,test_f1_g,test_f1_b,test_recall_b,test_roc_auc
14,0,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9739130434782609
14,1,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.84,0.9669565217391304
14,2,0.9577464788732394,0.9541047188106011,0.967032967032967,0.9411764705882353,0.96,0.9930434782608695
14,3,0.9154929577464789,0.9073913043478261,0.9347826086956522,0.88,0.88,0.9617391304347827
14,4,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.84,0.9686956521739131
