candidate_id,seed,test_accuracy,test_macro_f1,test_f1_g,test_f1_b,test_recall_b,test_roc_auc
15,0,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.88,0.9721739130434782
15,1,0.9154929577464789,0.9055851063829787,0.9361702127659575,0.875,0.84,0.9695652173913043
15,2,0.971830985915493,0.9691304347826086,0.9782608695652174,0.96,0.96,0.9930434782608695
15,3,0.9154929577464789,0.9073913043478261,0.9347826086956522,0.88,0.88,0.9617391304347827
15,4,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.84,0.9730434782608696
