mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1,split0_test_f1_b,split1_test_f1_b,split2_test_f1_b,split3_test_f1_b,split4_test_f1_b,mean_test_f1_b,std_test_f1_b,rank_test_f1_b,split0_train_f1_b,split1_train_f1_b,split2_train_f1_b,split3_train_f1_b,split4_train_f1_b,mean_train_f1_b,std_train_f1_b,split0_test_recall_b,split1_test_recall_b,split2_test_recall_b,split3_test_recall_b,split4_test_recall_b,mean_test_recall_b,std_test_recall_b,rank_test_recall_b,split0_train_recall_b,split1_train_recall_b,split2_train_recall_b,split3_train_recall_b,split4_train_recall_b,mean_train_recall_b,std_train_recall_b,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.012885236740112304,0.0016734041229658464,0.024723052978515625,0.004842933024453646,3.0,{'classifier__C': 3.0},0.9532587228439764,0.9365942028985508,0.9529042386185244,0.9682971014492754,0.9215070643642072,0.9465122660349069,0.016028594036824266,1,0.9764521193092621,0.9883300801528303,0.984475138121547,0.9767127071823205,0.9727701870232706,0.9797480463578461,0.005740446681468096,0.9387755102040817,0.9166666666666666,0.9387755102040817,0.9583333333333334,0.8979591836734694,0.9301020408163266,0.02079007726521924,1,0.9693877551020408,0.9849246231155779,0.98,0.97,0.964824120603015,0.9738272997641267,0.007438653494643104,0.8846153846153846,0.88,0.92,0.92,0.88,0.8969230769230769,0.018917447567925436,1,0.95,0.9702970297029703,0.9702970297029703,0.9603960396039604,0.9504950495049505,0.9602970297029703,0.0089679143558212,0.9577464788732394,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9285714285714286,0.951549295774648,0.014617896642213203,1,0.9785714285714285,0.9893238434163701,0.9857651245551602,0.9786476868327402,0.9750889679715302,0.9814794102694459,0.005238611386165643,0.9974358974358974,0.9475555555555555,0.9857777777777779,0.9857777777777779,0.9786666666666667,0.9790427350427351,0.01685594211895787,3,0.9898888888888888,0.9991199119911991,0.995984598459846,0.9929592959295929,0.9952695269526953,0.9946444444444443,0.0030877689307412448
0.009996318817138672,0.0006990625065269433,0.0244293212890625,0.0026473877924386565,10.0,{'classifier__C': 10.0},0.9204927211646137,0.9365942028985508,0.9529042386185244,0.9682971014492754,0.9066666666666667,0.936990986159526,0.022023709932082025,2,0.9883071869040494,0.9922375690607734,0.9883821887790962,0.9922717271727173,0.9922717271727173,0.9906940798178707,0.001918457680152539,0.8936170212765957,0.9166666666666666,0.9387755102040817,0.9583333333333334,0.88,0.9174785062961355,0.0286263768325843,2,0.9849246231155779,0.99,0.9850746268656716,0.9900990099009901,0.9900990099009901,0.9880394539566459,0.0024827264453306836,0.8076923076923077,0.88,0.92,0.92,0.88,0.8815384615384616,0.041028205048081946,2,0.98,0.9801980198019802,0.9801980198019802,0.9900990099009901,0.9900990099009901,0.9841188118811882,0.00488334657957968,0.9295774647887324,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9142857142857143,0.9430583501006037,0.02006430722304695,2,0.9892857142857143,0.9928825622775801,0.9893238434163701,0.9928825622775801,0.9928825622775801,0.9914514489069649,0.0017527902334251574,0.9965811965811966,0.9448888888888889,0.9831111111111112,0.9857777777777779,0.9813333333333334,0.9783384615384616,0.017542874105448397,4,0.9946666666666666,1.0,0.9997249724972497,0.9936743674367436,0.9971947194719472,0.9970521452145213,0.0025672581310328315
0.010576009750366211,0.001379456694394879,0.02195601463317871,0.0025995815692495196,30.0,{'classifier__C': 30.0},0.9204927211646137,0.9365942028985508,0.9529042386185244,0.9682971014492754,0.8920467063229787,0.9340669940907885,0.026392780395756398,3,0.9922222222222222,1.0,0.9922717271727173,0.9922717271727173,0.9961273962596988,0.9945786145654711,0.0030979408815247577,0.8936170212765957,0.9166666666666666,0.9387755102040817,0.9583333333333334,0.8627450980392157,0.9140275259039786,0.033552670444241914,3,0.99,1.0,0.9900990099009901,0.9900990099009901,0.9950248756218906,0.9930445790847742,0.003972950337450427,0.8076923076923077,0.88,0.92,0.92,0.88,0.8815384615384616,0.041028205048081946,2,0.99,1.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.992059405940594,0.003970482205997448,0.9295774647887324,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9,0.9402012072434609,0.0244876407063782,3,0.9928571428571429,1.0,0.9928825622775801,0.9928825622775801,0.99644128113879,0.9950127097102186,0.0028508035845603284,0.9974358974358974,0.9582222222222222,0.9537777777777777,0.9955555555555556,0.9742222222222222,0.975842735042735,0.018192475519685936,5,0.9998888888888888,1.0,0.99994499449945,0.9976897689768977,0.99994499449945,0.9994937293729371,0.0009026643374107566
0.028532695770263673,0.007911478989702991,0.04119505882263184,0.018138478421081832,1.0,{'classifier__C': 1.0},0.9532587228439764,0.9365942028985508,0.8853801169590643,0.9682971014492754,0.9215070643642072,0.9330074417030149,0.028527040049509508,4,0.9607535321821037,0.9768151815181518,0.9688089688089687,0.9649902404584908,0.9648285932828037,0.9672393032501038,0.0054239529294551735,0.9387755102040817,0.9166666666666666,0.8444444444444444,0.9583333333333334,0.8979591836734694,0.9112358276643991,0.03909849438274337,4,0.9489795918367347,0.9702970297029703,0.9595959595959596,0.9547738693467337,0.9543147208121827,0.957592234258916,0.007187344811064327,0.8846153846153846,0.88,0.76,0.92,0.88,0.8649230769230769,0.054561403442013205,4,0.93,0.9702970297029703,0.9405940594059405,0.9405940594059405,0.9306930693069307,0.9424356435643565,0.01466678548994888,0.9577464788732394,0.9428571428571428,0.9,0.9714285714285714,0.9285714285714286,0.9401207243460764,0.024663313860081935,4,0.9642857142857143,0.9786476868327402,0.9715302491103203,0.9679715302491103,0.9679715302491103,0.970081342145399,0.00485743774965221,0.9948717948717949,0.9573333333333334,0.992,0.984,0.9768888888888889,0.9810188034188034,0.01341221287335816,1,0.9851666666666667,0.9949944994499449,0.98998899889989,0.9907040704070407,0.9892189218921892,0.9900146314631464,0.0031435961776543923
0.029338693618774413,0.007229202880652077,0.04580512046813965,0.021019859153192624,0.3,{'classifier__C': 0.3},0.9370567375886525,0.9365942028985508,0.9028677150786308,0.9519560741249142,0.9215070643642072,0.9299963588109911,0.016635149670008228,5,0.948353410235673,0.9568084957730734,0.9568084957730734,0.9446227477477478,0.9527678171223666,0.9518721933303869,0.0047848218631709755,0.9166666666666666,0.9166666666666666,0.8695652173913043,0.9361702127659575,0.8979591836734694,0.9074055894328129,0.022450242745103828,5,0.9319371727748691,0.9435897435897436,0.9435897435897436,0.9270833333333334,0.9381443298969072,0.9368688646369193,0.006512226146904618,0.8461538461538461,0.88,0.8,0.88,0.88,0.8572307692307692,0.03147498302164779,5,0.89,0.9108910891089109,0.9108910891089109,0.8811881188118812,0.900990099009901,0.8987920792079208,0.011703020555754784,0.9436619718309859,0.9428571428571428,0.9142857142857143,0.9571428571428572,0.9285714285714286,0.9373038229376258,0.014635168157236726,5,0.9535714285714286,0.9608540925266904,0.9608540925266904,0.9501779359430605,0.9572953736654805,0.9565505846466701,0.004173274331974809,0.994017094017094,0.96,0.992,0.9786666666666667,0.9786666666666667,0.9806700854700855,0.012180225018886243,2,0.9820555555555556,0.9905390539053905,0.9835533553355336,0.9877887788778879,0.9849284928492849,0.9857730473047305,0.003040988071797476
0.024095630645751952,0.002868968669242819,0.03442254066467285,0.00592300477201896,0.1,{'classifier__C': 0.1},0.9204927211646137,0.8878975062914665,0.9181286549707601,0.9519560741249142,0.9365942028985508,0.9230138318900611,0.021379696624033245,6,0.9317572507921033,0.9402102217115622,0.9363893604980192,0.9238645276292335,0.9280634884514735,0.9320569698164783,0.0058034293203200644,0.8936170212765957,0.851063829787234,0.8888888888888888,0.9361702127659575,0.9166666666666666,0.8972813238770685,0.028663754229357716,6,0.9090909090909091,0.9206349206349206,0.9157894736842105,0.8983957219251337,0.9042553191489362,0.9096332688968222,0.007930121788994512,0.8076923076923077,0.8,0.8,0.88,0.88,0.8335384615384616,0.038039530979755286,6,0.85,0.8613861386138614,0.8613861386138614,0.8316831683168316,0.8415841584158416,0.8492079207920792,0.01151072604303654,0.9295774647887324,0.9,0.9285714285714286,0.9571428571428572,0.9428571428571428,0.9316297786720323,0.018926062855537426,6,0.9392857142857143,0.9466192170818505,0.9430604982206405,0.9323843416370107,0.9359430604982206,0.9394585663446872,0.005033530503020294,0.9888888888888888,0.9591111111111111,0.9813333333333334,0.975111111111111,0.9724444444444444,0.9753777777777778,0.009912605766720442,6,0.9753888888888889,0.983993399339934,0.9783828382838284,0.9803080308030803,0.9808030803080308,0.9797752475247524,0.002839438274187083
