model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,fold
SVM,iteration_3,42,0.9785714285714285,0.9728260869565217,0.9944444444444445,0.9835164835164835,0.9898888888888888,0.9577464788732394,0.9375,1.0,0.967741935483871,0.9974358974358974,1
SVM,iteration_3,42,0.9893238434163701,0.9836065573770492,1.0,0.9917355371900827,0.9991199119911991,0.9428571428571428,0.9361702127659575,0.9777777777777777,0.9565217391304348,0.9475555555555555,2
SVM,iteration_3,42,0.9857651245551602,0.9835164835164835,0.9944444444444445,0.988950276243094,0.995984598459846,0.9571428571428572,0.9565217391304348,0.9777777777777777,0.967032967032967,0.9857777777777779,3
SVM,iteration_3,42,0.9786476868327402,0.978021978021978,0.9888888888888889,0.9834254143646409,0.9929592959295929,0.9714285714285714,0.9574468085106383,1.0,0.9782608695652174,0.9857777777777779,4
SVM,iteration_3,42,0.9750889679715302,0.9726775956284153,0.9888888888888889,0.9807162534435262,0.9952695269526953,0.9285714285714286,0.9347826086956522,0.9555555555555556,0.945054945054945,0.9786666666666667,5
