seed,threshold,accuracy,macro_f1,f1_g,f1_b,recall_g,recall_b,precision_g,precision_b
0,0.1,0.7746478873239436,0.6906318082788672,0.8518518518518519,0.5294117647058824,1.0,0.36,0.7419354838709677,1.0
0,0.12,0.8028169014084507,0.739517819706499,0.8679245283018868,0.6111111111111112,1.0,0.44,0.7666666666666667,1.0
0,0.14,0.8028169014084507,0.7484817813765182,0.8653846153846154,0.631578947368421,0.9782608695652174,0.48,0.7758620689655172,0.9230769230769231
0,0.16,0.8169014084507042,0.7702265372168284,0.8737864077669902,0.6666666666666666,0.9782608695652174,0.52,0.7894736842105263,0.9285714285714286
0,0.18,0.8450704225352113,0.811398212992031,0.8910891089108911,0.7317073170731707,0.9782608695652174,0.6,0.8181818181818182,0.9375
0,0.2,0.8450704225352113,0.811398212992031,0.8910891089108911,0.7317073170731707,0.9782608695652174,0.6,0.8181818181818182,0.9375
0,0.22,0.8591549295774648,0.8309523809523809,0.9,0.7619047619047619,0.9782608695652174,0.64,0.8333333333333334,0.9411764705882353
0,0.24,0.8591549295774648,0.8309523809523809,0.9,0.7619047619047619,0.9782608695652174,0.64,0.8333333333333334,0.9411764705882353
0,0.26,0.8732394366197183,0.8498942917547568,0.9090909090909091,0.7906976744186046,0.9782608695652174,0.68,0.8490566037735849,0.9444444444444444
0,0.28,0.8732394366197183,0.8498942917547568,0.9090909090909091,0.7906976744186046,0.9782608695652174,0.68,0.8490566037735849,0.9444444444444444
0,0.3,0.9154929577464789,0.9035326086956521,0.9375,0.8695652173913043,0.9782608695652174,0.8,0.9,0.9523809523809523
0,0.32,0.9154929577464789,0.9035326086956521,0.9375,0.8695652173913043,0.9782608695652174,0.8,0.9,0.9523809523809523
0,0.34,0.9295774647887324,0.9204927211646137,0.9473684210526315,0.8936170212765957,0.9782608695652174,0.84,0.9183673469387755,0.9545454545454546
0,0.36,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.38,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.4,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.42,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.44,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.46,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.48,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.5,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.52,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.54,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.56,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.58,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.6,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.62,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.64,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
0,0.66,0.9577464788732394,0.9532587228439764,0.967741935483871,0.9387755102040817,0.9782608695652174,0.92,0.9574468085106383,0.9583333333333334
0,0.68,0.9577464788732394,0.9532587228439764,0.967741935483871,0.9387755102040817,0.9782608695652174,0.92,0.9574468085106383,0.9583333333333334
0,0.7,0.9577464788732394,0.9532587228439764,0.967741935483871,0.9387755102040817,0.9782608695652174,0.92,0.9574468085106383,0.9583333333333334
0,0.72,0.9577464788732394,0.9532587228439764,0.967741935483871,0.9387755102040817,0.9782608695652174,0.92,0.9574468085106383,0.9583333333333334
0,0.74,0.9436619718309859,0.9382608695652175,0.9565217391304348,0.92,0.9565217391304348,0.92,0.9565217391304348,0.92
0,0.76,0.9436619718309859,0.9382608695652175,0.9565217391304348,0.92,0.9565217391304348,0.92,0.9565217391304348,0.92
0,0.78,0.9014084507042254,0.8946364214543142,0.9213483146067416,0.8679245283018868,0.8913043478260869,0.92,0.9534883720930233,0.8214285714285714
0,0.8,0.9014084507042254,0.8946364214543142,0.9213483146067416,0.8679245283018868,0.8913043478260869,0.92,0.9534883720930233,0.8214285714285714
0,0.82,0.8732394366197183,0.8664576802507837,0.896551724137931,0.8363636363636363,0.8478260869565217,0.92,0.9512195121951219,0.7666666666666667
0,0.84,0.8732394366197183,0.8664576802507837,0.896551724137931,0.8363636363636363,0.8478260869565217,0.92,0.9512195121951219,0.7666666666666667
0,0.86,0.8591549295774648,0.8525747508305648,0.8837209302325582,0.8214285714285714,0.8260869565217391,0.92,0.95,0.7419354838709677
0,0.88,0.8450704225352113,0.8388028895768833,0.8705882352941177,0.8070175438596491,0.8043478260869565,0.92,0.9487179487179487,0.71875
0,0.9,0.8169014084507042,0.8115172554625281,0.8433734939759037,0.7796610169491526,0.7608695652173914,0.92,0.9459459459459459,0.6764705882352942
1,0.1,0.7887323943661971,0.7156208277703604,0.8598130841121495,0.5714285714285714,1.0,0.4,0.7540983606557377,1.0
1,0.12,0.8309859154929577,0.784412955465587,0.8846153846153846,0.6842105263157895,1.0,0.52,0.7931034482758621,1.0
1,0.14,0.8309859154929577,0.784412955465587,0.8846153846153846,0.6842105263157895,1.0,0.52,0.7931034482758621,1.0
1,0.16,0.8309859154929577,0.784412955465587,0.8846153846153846,0.6842105263157895,1.0,0.52,0.7931034482758621,1.0
1,0.18,0.8591549295774648,0.8259803921568627,0.9019607843137255,0.75,1.0,0.6,0.8214285714285714,1.0
1,0.2,0.8732394366197183,0.8456894469934799,0.9108910891089109,0.7804878048780488,1.0,0.64,0.8363636363636363,1.0
1,0.22,0.9014084507042254,0.8832511158092553,0.9292929292929293,0.8372093023255814,1.0,0.72,0.8679245283018868,1.0
1,0.24,0.9154929577464789,0.9012059369202227,0.9387755102040817,0.8636363636363636,1.0,0.76,0.8846153846153846,1.0
1,0.26,0.9154929577464789,0.9012059369202227,0.9387755102040817,0.8636363636363636,1.0,0.76,0.8846153846153846,1.0
1,0.28,0.9154929577464789,0.9012059369202227,0.9387755102040817,0.8636363636363636,1.0,0.76,0.8846153846153846,1.0
1,0.3,0.9154929577464789,0.9012059369202227,0.9387755102040817,0.8636363636363636,1.0,0.76,0.8846153846153846,1.0
1,0.32,0.9295774647887324,0.9186712485681557,0.9484536082474226,0.8888888888888888,1.0,0.8,0.9019607843137255,1.0
1,0.34,0.9295774647887324,0.9186712485681557,0.9484536082474226,0.8888888888888888,1.0,0.8,0.9019607843137255,1.0
1,0.36,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
1,0.38,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
1,0.4,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
1,0.42,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
1,0.44,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
1,0.46,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
1,0.48,0.9577464788732394,0.9522956326987682,0.968421052631579,0.9361702127659575,1.0,0.88,0.9387755102040817,1.0
1,0.5,0.9577464788732394,0.9522956326987682,0.968421052631579,0.9361702127659575,1.0,0.88,0.9387755102040817,1.0
1,0.52,0.9577464788732394,0.9522956326987682,0.968421052631579,0.9361702127659575,1.0,0.88,0.9387755102040817,1.0
1,0.54,0.9577464788732394,0.9522956326987682,0.968421052631579,0.9361702127659575,1.0,0.88,0.9387755102040817,1.0
1,0.56,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
1,0.58,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
1,0.6,0.9436619718309859,0.9370567375886525,0.9574468085106383,0.9166666666666666,0.9782608695652174,0.88,0.9375,0.9565217391304348
1,0.62,0.9577464788732394,0.9532587228439764,0.967741935483871,0.9387755102040817,0.9782608695652174,0.92,0.9574468085106383,0.9583333333333334
1,0.64,0.9436619718309859,0.9382608695652175,0.9565217391304348,0.92,0.9565217391304348,0.92,0.9565217391304348,0.92
1,0.66,0.9154929577464789,0.908974358974359,0.9333333333333333,0.8846153846153846,0.9130434782608695,0.92,0.9545454545454546,0.8518518518518519
1,0.68,0.9154929577464789,0.908974358974359,0.9333333333333333,0.8846153846153846,0.9130434782608695,0.92,0.9545454545454546,0.8518518518518519
1,0.7,0.9154929577464789,0.908974358974359,0.9333333333333333,0.8846153846153846,0.9130434782608695,0.92,0.9545454545454546,0.8518518518518519
1,0.72,0.9154929577464789,0.908974358974359,0.9333333333333333,0.8846153846153846,0.9130434782608695,0.92,0.9545454545454546,0.8518518518518519
1,0.74,0.9014084507042254,0.8946364214543142,0.9213483146067416,0.8679245283018868,0.8913043478260869,0.92,0.9534883720930233,0.8214285714285714
1,0.76,0.9014084507042254,0.8946364214543142,0.9213483146067416,0.8679245283018868,0.8913043478260869,0.92,0.9534883720930233,0.8214285714285714
1,0.78,0.9014084507042254,0.8946364214543142,0.9213483146067416,0.8679245283018868,0.8913043478260869,0.92,0.9534883720930233,0.8214285714285714
1,0.8,0.8873239436619719,0.8804713804713804,0.9090909090909091,0.8518518518518519,0.8695652173913043,0.92,0.9523809523809523,0.7931034482758621
1,0.82,0.8732394366197183,0.8664576802507837,0.896551724137931,0.8363636363636363,0.8478260869565217,0.92,0.9512195121951219,0.7666666666666667
1,0.84,0.8450704225352113,0.8388028895768833,0.8705882352941177,0.8070175438596491,0.8043478260869565,0.92,0.9487179487179487,0.71875
1,0.86,0.8591549295774648,0.8542692939244663,0.8809523809523809,0.8275862068965517,0.8043478260869565,0.96,0.9736842105263158,0.7272727272727273
1,0.88,0.8591549295774648,0.8542692939244663,0.8809523809523809,0.8275862068965517,0.8043478260869565,0.96,0.9736842105263158,0.7272727272727273
1,0.9,0.8169014084507042,0.8131957093705727,0.8395061728395061,0.7868852459016393,0.7391304347826086,0.96,0.9714285714285714,0.6666666666666666
2,0.1,0.8309859154929577,0.784412955465587,0.8846153846153846,0.6842105263157895,1.0,0.52,0.7931034482758621,1.0
2,0.12,0.8591549295774648,0.8259803921568627,0.9019607843137255,0.75,1.0,0.6,0.8214285714285714,1.0
2,0.14,0.8732394366197183,0.8456894469934799,0.9108910891089109,0.7804878048780488,1.0,0.64,0.8363636363636363,1.0
2,0.16,0.8732394366197183,0.8456894469934799,0.9108910891089109,0.7804878048780488,1.0,0.64,0.8363636363636363,1.0
2,0.18,0.9014084507042254,0.8832511158092553,0.9292929292929293,0.8372093023255814,1.0,0.72,0.8679245283018868,1.0
