model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
AdaBoost,iteration_6_class_weight_balanced,0,0.9642857142857143,0.9470899470899471,1.0,0.9728260869565217,0.9893799435809503,0.9295774647887324,0.9183673469387755,0.9782608695652174,0.9473684210526315,0.9656521739130435
AdaBoost,iteration_6_class_weight_balanced,1,0.9535714285714286,0.9414893617021277,0.9888268156424581,0.9645776566757494,0.9903755738702362,0.9436619718309859,0.92,1.0,0.9583333333333334,0.9682608695652174
AdaBoost,iteration_6_class_weight_balanced,2,0.925,0.9293478260869565,0.9553072625698324,0.9421487603305785,0.9642955915703302,0.8591549295774648,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.9334782608695652
AdaBoost,iteration_6_class_weight_balanced,3,0.9571428571428572,0.9513513513513514,0.9832402234636871,0.967032967032967,0.9902649482825377,0.8873239436619719,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.931304347826087
AdaBoost,iteration_6_class_weight_balanced,4,0.9607142857142857,0.9516129032258065,0.9888268156424581,0.9698630136986301,0.9850102328668622,0.9014084507042254,0.8979591836734694,0.9565217391304348,0.9263157894736842,0.8973913043478261
