model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,fold
DecisionTree,iteration_4,42,0.9571428571428572,0.9565217391304348,0.9777777777777777,0.967032967032967,0.9563333333333334,0.9154929577464789,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.8961538461538462,1
DecisionTree,iteration_4,42,0.9537366548042705,0.9513513513513514,0.9777777777777777,0.9643835616438357,0.9576457645764577,0.9285714285714286,0.9347826086956522,0.9555555555555556,0.945054945054945,0.9324444444444445,2
DecisionTree,iteration_4,42,0.9537366548042705,0.946524064171123,0.9833333333333333,0.9645776566757494,0.9462871287128712,0.8714285714285714,0.875,0.9333333333333333,0.9032258064516129,0.8831111111111112,3
DecisionTree,iteration_4,42,0.9857651245551602,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9918316831683168,0.9428571428571428,0.9767441860465116,0.9333333333333333,0.9545454545454546,0.9444444444444444,4
DecisionTree,iteration_4,42,0.9786476868327402,0.978021978021978,0.9888888888888889,0.9834254143646409,0.9785478547854785,0.8571428571428571,0.9069767441860465,0.8666666666666667,0.8863636363636364,0.8502222222222222,5
