model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
DecisionTree,iteration_4,42,0.9535714285714286,0.9510869565217391,0.9776536312849162,0.9641873278236914,0.9497759831849107,0.9295774647887324,0.9555555555555556,0.9347826086956522,0.945054945054945,0.9373913043478261
