threshold,accuracy,macro_f1,f1_g,f1_b,recall_g,recall_b,precision_g,precision_b,accuracy_std,macro_f1_std,f1_g_std,f1_b_std,recall_g_std,recall_b_std,precision_g_std,precision_b_std
0.46,0.9408450704225352,0.9331801816057256,0.9557818864923642,0.9105784767190872,0.9826086956521738,0.8640000000000001,0.9308256433007986,0.9646896292113685,0.020890699963649756,0.024257420567054655,0.01516245610648315,0.03337442008582397,0.009722034684781668,0.060663003552412394,0.02965329540764811,0.019937007929433433
0.48,0.9464788732394366,0.9398144302708668,0.9598151078436146,0.919813752698119,0.9826086956521738,0.8800000000000001,0.9384072759538599,0.9650848861283643,0.020890699963649752,0.02422183338051389,0.01519449022439498,0.03326857323217232,0.009722034684781668,0.05656854249492373,0.02768216784191188,0.019703845749514545
0.5,0.9464788732394366,0.9398144302708668,0.9598151078436146,0.919813752698119,0.9826086956521738,0.8800000000000001,0.9384072759538599,0.9650848861283643,0.020890699963649752,0.02422183338051389,0.01519449022439498,0.03326857323217232,0.009722034684781668,0.05656854249492373,0.02768216784191188,0.019703845749514545
0.52,0.943661971830986,0.9368226570344618,0.957573057969444,0.9160722560994795,0.9782608695652174,0.8800000000000001,0.9381413185070514,0.9571138716356108,0.022269560987101256,0.02553579303068386,0.016409786239446354,0.03473080733438727,0.015371886547533593,0.05656854249492373,0.027699446298363836,0.029606913375076708
0.54,0.9380281690140844,0.9308762004283,0.9530366873741674,0.9087157134824327,0.9695652173913043,0.8800000000000001,0.9377671793355024,0.942395922917662,0.021360212518455046,0.024164889495758925,0.016020484933852337,0.03251161901657415,0.02478642228476386,0.05656854249492373,0.02755541507812533,0.04439578849722413
0.56,0.932394366197183,0.9248598615932384,0.948604996444716,0.9011147267417605,0.9608695652173914,0.8800000000000001,0.93710391402938,0.9250422620857404,0.02314320665514783,0.026297397176267032,0.01720328843348407,0.03549504529581621,0.0181882614463929,0.05656854249492373,0.028250554567586867,0.0326689016635114
0.58,0.932394366197183,0.9248598615932384,0.948604996444716,0.9011147267417605,0.9608695652173914,0.8800000000000001,0.93710391402938,0.9250422620857404,0.02314320665514783,0.026297397176267032,0.01720328843348407,0.03549504529581621,0.0181882614463929,0.05656854249492373,0.028250554567586867,0.0326689016635114
0.6,0.9295774647887324,0.921902165694366,0.9463095141492337,0.8974948172394981,0.9565217391304348,0.8800000000000001,0.9370029039283697,0.9182046552481335,0.01991850087849427,0.022782656512358522,0.014715523341101844,0.03103010226388643,0.021739130434782608,0.05656854249492373,0.02806908746048745,0.03653241041651751
0.62,0.9295774647887324,0.9222272958547999,0.9460841050533988,0.8983704866562009,0.9521739130434783,0.8880000000000001,0.9405670955624702,0.9106618357487923,0.028169014084507,0.03166204421674212,0.021145043077711926,0.04226414030776918,0.023814024239355046,0.05932958789676528,0.03031585787643261,0.04324015450653937
0.64,0.9295774647887324,0.9225924341574426,0.9458075789375959,0.8993772893772893,0.9478260869565218,0.8960000000000001,0.9441941384240181,0.9040821256038647,0.01991850087849427,0.022178487300648926,0.015091822164685737,0.029347563816079232,0.019444069369563378,0.04560701700396553,0.023654131324882453,0.03413152881583152
0.66,0.9211267605633802,0.9145994331674873,0.9381578426686138,0.8910410236663606,0.9260869565217391,0.9120000000000001,0.9510674479232877,0.8724285714285713,0.02558577764026045,0.027269938938125873,0.020454063782226087,0.034170010437699676,0.03296902366978937,0.033466401061363026,0.01835631966429418,0.0534166501416897
0.68,0.9154929577464788,0.9089907825588366,0.9332083477191189,0.8847732173985543,0.9173913043478261,0.9120000000000001,0.950418097273937,0.8611897463966429,0.03590858812389282,0.037486658714120005,0.029589278118826518,0.04546841675007983,0.04712931171451914,0.033466401061363026,0.019243481014592948,0.07143998724724478
0.7,0.9154929577464788,0.9089907825588366,0.9332083477191189,0.8847732173985543,0.9173913043478261,0.9120000000000001,0.950418097273937,0.8611897463966429,0.03590858812389282,0.037486658714120005,0.029589278118826518,0.04546841675007983,0.04712931171451914,0.033466401061363026,0.019243481014592948,0.07143998724724478
0.72,0.9098591549295774,0.9033332005221206,0.9283071270008068,0.8783592740434345,0.9086956521739131,0.9120000000000001,0.9497798101457242,0.8493630443630444,0.0417813999272995,0.04336006443748015,0.0348039998922398,0.05200622336420832,0.054129998252124896,0.033466401061363026,0.020036128425172047,0.07970952942192318
0.74,0.9014084507042254,0.8946103359772417,0.9212729215916386,0.8679477503628448,0.8956521739130434,0.9120000000000001,0.9490803494761669,0.8293439153439153,0.03857201109191311,0.04003947465975233,0.032133875707987605,0.04801965875167181,0.04712931171451913,0.033466401061363026,0.02020634704278883,0.06797625714138307
0.76,0.895774647887324,0.8889946012004447,0.9162528925891078,0.8617363098117815,0.8869565217391304,0.9120000000000001,0.9486037538464233,0.8187014024989553,0.0417813999272995,0.042912786140918605,0.035456083605207196,0.05047864774956752,0.054129998252124896,0.033466401061363026,0.02053335006774669,0.07458069039581895
0.78,0.8845070422535212,0.8778564145682711,0.9061068145337808,0.8496060146027615,0.8652173913043478,0.9199999999999999,0.9521536399137378,0.7906254664875354,0.033626299679755806,0.03382869570160844,0.029897445581936945,0.03802582350975524,0.04712931171451909,0.028284271247461898,0.016467882862374435,0.05490738051520404
0.8,0.876056338028169,0.8694582701128442,0.8984458704105988,0.8404706698150894,0.8521739130434783,0.9199999999999999,0.9515315169314034,0.7753433787308027,0.03507013971264433,0.03481462759771612,0.03207788492896037,0.0378393554832618,0.051901462549188294,0.028284271247461898,0.016348980647891226,0.056856394628654626
0.82,0.8619718309859155,0.8554163284435546,0.8859634645602897,0.8248691923268193,0.8304347826086957,0.9199999999999999,0.9503912797815236,0.7485236319221793,0.02709209022770614,0.02694497653555987,0.02489902675933507,0.029371344692662463,0.038888138739126756,0.028284271247461898,0.016604426732000844,0.04065364593183118
0.84,0.8450704225352113,0.8388557905244666,0.8701847702916321,0.8075268107573008,0.8043478260869564,0.9199999999999999,0.9489790768353028,0.7206331168831169,0.026349699906858707,0.02586309820168929,0.024984457818537135,0.02720480422911663,0.04067018898667328,0.028284271247461898,0.016782492950847314,0.03987175328714507
0.86,0.8422535211267606,0.8367599627739446,0.8662181616832779,0.8073017638646114,0.7913043478260869,0.9359999999999999,0.9585913312693499,0.710961401283982,0.025195132140842666,0.024653800510642216,0.024862500506794418,0.02541976148185481,0.042377366716560755,0.0357770876399966,0.021223243296779062,0.036660742810649176
0.88,0.8450704225352113,0.8404984363213386,0.8667916397328161,0.8142052329098608,0.782608695652174,0.96,0.9739541160593792,0.7083187645687646,0.02439508179674472,0.02313705464384298,0.0262570134531499,0.02046253677164199,0.04861017342390849,0.02828427124746191,0.018134709532573918,0.03779858878106951
0.9,0.819718309859155,0.8161374235016196,0.8408041522816412,0.7914706947215977,0.7391304347826086,0.968,0.9780694980694982,0.6706440299697115,0.02886465004495662,0.027863933068318667,0.03123065157152654,0.0254587414610293,0.05098277999808076,0.033466401061363046,0.022715044054501348,0.037300494795939984
