model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
RandomForest,iteration_2,0,1.0,1.0,1.0,1.0,1.0,0.9436619718309859,0.9375,0.9782608695652174,0.9574468085106383,0.9778260869565217
RandomForest,iteration_2,1,1.0,1.0,1.0,1.0,1.0,0.9436619718309859,0.9375,0.9782608695652174,0.9574468085106383,0.9721739130434782
RandomForest,iteration_2,2,1.0,1.0,1.0,1.0,1.0,0.971830985915493,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9973913043478261
RandomForest,iteration_2,3,1.0,1.0,1.0,1.0,1.0,0.9295774647887324,0.9361702127659575,0.9565217391304348,0.946236559139785,0.9747826086956521
RandomForest,iteration_2,4,1.0,1.0,1.0,1.0,1.0,0.9436619718309859,0.9375,0.9782608695652174,0.9574468085106383,0.9791304347826087
