model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
RandomForest,iteration_6_class_weight_balanced_subsample,42,1.0,1.0,1.0,1.0,1.0,0.9436619718309859,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.981304347826087
