model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,fold
RandomForest,iteration_6_class_weight_balanced,42,1.0,1.0,1.0,1.0,1.0,0.9436619718309859,0.9183673469387755,1.0,0.9574468085106383,0.994017094017094,1
RandomForest,iteration_6_class_weight_balanced,42,1.0,1.0,1.0,1.0,0.9999999999999999,0.9571428571428572,0.9375,1.0,0.967741935483871,0.975111111111111,2
RandomForest,iteration_6_class_weight_balanced,42,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.9742222222222222,3
RandomForest,iteration_6_class_weight_balanced,42,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9884444444444445,4
RandomForest,iteration_6_class_weight_balanced,42,1.0,1.0,1.0,1.0,1.0,0.9,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9404444444444444,5
