model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,fold
RandomForest,iteration_6_class_weight_None,42,1.0,1.0,1.0,1.0,1.0,0.971830985915493,0.9574468085106383,1.0,0.9782608695652174,0.9923076923076923,1
RandomForest,iteration_6_class_weight_None,42,1.0,1.0,1.0,1.0,1.0,0.9571428571428572,0.9375,1.0,0.967741935483871,0.9777777777777779,2
RandomForest,iteration_6_class_weight_None,42,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.9166666666666666,0.9777777777777777,0.946236559139785,0.9777777777777777,3
RandomForest,iteration_6_class_weight_None,42,1.0,1.0,1.0,1.0,0.9999999999999999,0.9857142857142858,0.9782608695652174,1.0,0.989010989010989,0.9893333333333333,4
RandomForest,iteration_6_class_weight_None,42,1.0,1.0,1.0,1.0,1.0,0.9,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9515555555555555,5
