mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__gamma,param_classifier__kernel,param_robust,param_pca__n_components,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1,split0_test_f1_b,split1_test_f1_b,split2_test_f1_b,split3_test_f1_b,split4_test_f1_b,mean_test_f1_b,std_test_f1_b,rank_test_f1_b,split0_train_f1_b,split1_train_f1_b,split2_train_f1_b,split3_train_f1_b,split4_train_f1_b,mean_train_f1_b,std_train_f1_b,split0_test_recall_b,split1_test_recall_b,split2_test_recall_b,split3_test_recall_b,split4_test_recall_b,mean_test_recall_b,std_test_recall_b,rank_test_recall_b,split0_train_recall_b,split1_train_recall_b,split2_train_recall_b,split3_train_recall_b,split4_train_recall_b,mean_train_recall_b,std_train_recall_b,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.011355113983154298,0.0022336192706637705,0.012972688674926758,0.0006805606718397113,1.0,balanced,0.03,rbf,RobustScaler(),0.99,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.03, 'classifier__kernel': 'rbf', 'pca__n_components': 0.99, 'robust': RobustScaler()}",0.9370567375886525,0.9215070643642072,0.9199267902081903,0.9688888888888889,0.9228905045164133,0.9340539971132704,0.01846138238968086,11,0.9688888888888889,0.9807209407632038,0.9649902404584908,0.9730093170684853,0.9648285932828037,0.9704875960923746,0.005930961411439933,0.9166666666666666,0.8979591836734694,0.8936170212765957,0.96,0.9019607843137255,0.9140407311860915,0.02425208914862547,14,0.96,0.9753694581280788,0.9547738693467337,0.9655172413793104,0.9543147208121827,0.9619950579332611,0.007828074550634289,0.8461538461538461,0.88,0.84,0.96,0.92,0.8892307692307693,0.04543022480071816,18,0.96,0.9801980198019802,0.9405940594059405,0.9702970297029703,0.9306930693069307,0.9563564356435643,0.018347194529497544,0.9436619718309859,0.9285714285714286,0.9285714285714286,0.9714285714285714,0.9285714285714286,0.9401609657947686,0.016690550167625978,9,0.9714285714285714,0.9822064056939501,0.9679715302491103,0.9750889679715302,0.9679715302491103,0.9729334011184545,0.005331789938827073,0.9897435897435898,0.9591111111111111,0.9884444444444445,0.9768888888888888,0.9866666666666667,0.9801709401709402,0.011459225245704533,9,0.9861111111111112,0.9938943894389439,0.9908690869086909,0.9911991199119912,0.9910891089108911,0.9906325632563255,0.0025166804868313537
0.015085124969482422,0.0037493043538561832,0.017695045471191405,0.004486032916183021,10.0,balanced,0.03,rbf,RobustScaler(),0.95,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.03, 'classifier__kernel': 'rbf', 'pca__n_components': 0.95, 'robust': RobustScaler()}",0.9204927211646137,0.9215070643642072,0.9365942028985508,0.9682971014492754,0.9215070643642072,0.933679630848171,0.01831448245335106,12,0.9844444444444445,0.9961273962596988,0.9883821887790962,0.9922717271727173,0.984475138121547,0.9891401789555008,0.004539050067605423,0.8936170212765957,0.8979591836734694,0.9166666666666666,0.9583333333333334,0.8979591836734694,0.9129070777247069,0.024069335506150286,17,0.98,0.9950248756218906,0.9850746268656716,0.9900990099009901,0.98,0.9860397024777103,0.005849764032216427,0.8076923076923077,0.88,0.88,0.92,0.88,0.8735384615384616,0.03638583507469411,23,0.98,0.9900990099009901,0.9801980198019802,0.9900990099009901,0.9702970297029703,0.982138613861386,0.00742022237061727,0.9295774647887324,0.9285714285714286,0.9428571428571428,0.9714285714285714,0.9285714285714286,0.9402012072434609,0.01652615911577075,8,0.9857142857142858,0.99644128113879,0.9893238434163701,0.9928825622775801,0.9857651245551602,0.9900254194204372,0.004160642785821719,0.9897435897435898,0.9502222222222222,0.9653333333333334,0.9795555555555555,0.9866666666666667,0.9743042735042735,0.014691495331131236,30,0.9934999999999999,0.9995049504950495,0.9973597359735973,0.9942244224422442,0.9966996699669967,0.9962577557755775,0.002176859362372683
0.013523626327514648,0.0015211039157352717,0.015602588653564453,0.0023813206050471293,1.0,balanced,0.01,rbf,RobustScaler(),,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf', 'robust': RobustScaler()}",0.9532587228439764,0.9365942028985508,0.9028677150786308,0.9682971014492754,0.9066666666666667,0.9335368817874201,0.025570206668011648,13,0.9488584474885845,0.9570127251234268,0.960828593732575,0.945160031225605,0.9489554950045413,0.9521630585149465,0.005811403887968327,0.9387755102040817,0.9166666666666666,0.8695652173913043,0.9583333333333334,0.88,0.9126681455190772,0.033787459759852874,18,0.9333333333333333,0.9441624365482234,0.9489795918367347,0.9285714285714286,0.9333333333333333,0.9376760247246108,0.007621755387784131,0.8846153846153846,0.88,0.8,0.92,0.88,0.8729230769230769,0.03942305816134637,25,0.91,0.9207920792079208,0.9207920792079208,0.900990099009901,0.900990099009901,0.9107128712871286,0.008862884988566473,0.9577464788732394,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9142857142857143,0.9401207243460764,0.022948777690754825,14,0.9535714285714286,0.9608540925266904,0.9644128113879004,0.9501779359430605,0.9537366548042705,0.95655058464667,0.005248600060628068,0.9871794871794871,0.9733333333333334,0.9866666666666667,0.9742222222222223,0.9822222222222223,0.9807247863247863,0.005935121508792251,4,0.9851111111111112,0.9907590759075907,0.9855335533553355,0.9870737073707372,0.9863036303630364,0.9869562156215622,0.0020164224142800156
0.011424493789672852,0.001985330364545008,0.013109540939331055,0.0018625512746424857,10.0,balanced,0.01,rbf,RobustScaler(),0.99,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf', 'pca__n_components': 0.99, 'robust': RobustScaler()}",0.9382608695652175,0.9215070643642072,0.9028677150786308,0.9682971014492754,0.9365942028985508,0.9335053906711763,0.021564997005504585,14,0.9765611920308053,0.9922375690607734,0.984475138121547,0.984475138121547,0.9727701870232706,0.9821038448715885,0.006808474111575639,0.92,0.8979591836734694,0.8695652173913043,0.9583333333333334,0.9166666666666666,0.9125048802129548,0.029083109646566418,19,0.9696969696969697,0.99,0.98,0.98,0.964824120603015,0.9769042180599969,0.00881521888323537,0.8846153846153846,0.88,0.8,0.92,0.88,0.8729230769230769,0.03942305816134637,25,0.96,0.9801980198019802,0.9702970297029703,0.9702970297029703,0.9504950495049505,0.9662574257425742,0.010144800092885785,0.9436619718309859,0.9285714285714286,0.9142857142857143,0.9714285714285714,0.9428571428571428,0.9401609657947686,0.018979123213659386,9,0.9785714285714285,0.9928825622775801,0.9857651245551602,0.9857651245551602,0.9750889679715302,0.9836146415861717,0.00621714751373206,0.9914529914529915,0.9493333333333334,0.9777777777777779,0.991111111111111,0.991111111111111,0.980157264957265,0.0162686425259434,10,0.9905555555555555,0.9966996699669967,0.9938943894389438,0.9927392739273927,0.9937293729372938,0.9935236523652365,0.001984525280447275
0.013120508193969727,0.0030687841765282236,0.017959785461425782,0.004833233133943938,1.0,balanced,0.1,rbf,RobustScaler(),,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'robust': RobustScaler()}",0.9696581196581197,0.9066666666666667,0.9529042386185244,0.9388111888111889,0.895187165775401,0.9326454759059801,0.02791556127727581,15,0.9805984007538907,0.9961273962596988,0.9883821887790962,0.9884325644579223,0.9883821887790962,0.9883845478059408,0.004910765822616551,0.9615384615384616,0.88,0.9387755102040817,0.9230769230769231,0.8727272727272727,0.9152236335093479,0.03408246876493444,10,0.9751243781094527,0.9950248756218906,0.9850746268656716,0.9852216748768473,0.9850746268656716,0.9851040364679069,0.006293364745751588,0.9615384615384616,0.88,0.92,0.96,0.96,0.9363076923076923,0.03223581748605241,3,0.98,0.9900990099009901,0.9801980198019802,0.9900990099009901,0.9801980198019802,0.9841188118811882,0.0048833465795796805,0.971830985915493,0.9142857142857143,0.9571428571428572,0.9428571428571428,0.9,0.9372233400402414,0.026600480325791605,21,0.9821428571428571,0.99644128113879,0.9893238434163701,0.9893238434163701,0.9893238434163701,0.9893111337061515,0.004521585472137831,0.9974358974358974,0.9422222222222222,0.9902222222222222,0.9795555555555555,0.9928888888888889,0.9804649572649573,0.020004523997065923,7,0.9929444444444444,0.9985148514851485,0.996974697469747,0.9932893289328932,0.9945544554455445,0.9952555555555556,0.0021576506641074185
0.011866235733032226,0.0023244615015393087,0.013374567031860352,0.0018399856674943657,1.0,balanced,0.1,rbf,RobustScaler(),0.99,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'pca__n_components': 0.99, 'robust': RobustScaler()}",0.9541047188106011,0.9066666666666667,0.9529042386185244,0.9537343027098479,0.895187165775401,0.9325194185162082,0.026052252354258856,16,0.9767686265833286,0.9961273962596988,0.9883821887790962,0.9884325644579223,0.9883821887790962,0.9876185929718284,0.0061959698307396055,0.9411764705882353,0.88,0.9387755102040817,0.9411764705882353,0.8727272727272727,0.9147711448215651,0.03145603823747926,11,0.9702970297029703,0.9950248756218906,0.9850746268656716,0.9852216748768473,0.9850746268656716,0.9841385667866103,0.007912337315524974,0.9230769230769231,0.88,0.92,0.96,0.96,0.9286153846153846,0.029793768460086634,6,0.98,0.9900990099009901,0.9801980198019802,0.9900990099009901,0.9801980198019802,0.9841188118811882,0.0048833465795796805,0.9577464788732394,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9,0.9372635814889337,0.025005907993498395,19,0.9785714285714285,0.99644128113879,0.9893238434163701,0.9893238434163701,0.9893238434163701,0.9885968479918658,0.005720659629692982,0.9965811965811966,0.9413333333333332,0.9902222222222222,0.9786666666666667,0.9928888888888889,0.9799384615384614,0.020211003527744766,12,0.9928888888888888,0.9962596259625962,0.996974697469747,0.9933443344334433,0.9944994499449945,0.994793399339934,0.0015950697444486633
0.011792373657226563,0.0010135130376280831,0.012547922134399415,0.0003486345373677512,10.0,balanced,0.1,rbf,RobustScaler(),0.99,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'pca__n_components': 0.99, 'robust': RobustScaler()}",0.9382608695652175,0.9066666666666667,0.9529042386185244,0.9537343027098479,0.9107142857142858,0.9324560726549084,0.02021081390401797,17,0.9961196801507781,1.0,0.9961441881526407,0.9922717271727173,0.9961441881526407,0.9961359567257553,0.00244391083730476,0.92,0.88,0.9387755102040817,0.9411764705882353,0.8928571428571429,0.914561824729892,0.02445333773755004,12,0.9950248756218906,1.0,0.9950738916256158,0.9900990099009901,0.9950738916256158,0.9950543337548223,0.0031310216194483345,0.8846153846153846,0.88,0.92,0.96,1.0,0.928923076923077,0.04572518889417827,4,1.0,1.0,1.0,0.9900990099009901,1.0,0.998019801980198,0.003960396039603964,0.9436619718309859,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9142857142857143,0.9373038229376258,0.019428161341543505,15,0.9964285714285714,1.0,0.99644128113879,0.9928825622775801,0.99644128113879,0.9964387391967463,0.0022507371723793075,0.9948717948717949,0.9457777777777778,0.9493333333333334,0.992,0.992,0.9747965811965813,0.02229527925261975,27,0.9999444444444444,1.0,0.99994499449945,0.99994499449945,0.99994499449945,0.9999558855885589,2.205823447776315e-05
0.012459611892700196,0.001831034897409225,0.01575932502746582,0.0031728800567758586,1.0,balanced,0.1,rbf,RobustScaler(),0.95,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'pca__n_components': 0.95, 'robust': RobustScaler()}",0.9382608695652175,0.9066666666666667,0.9529042386185244,0.9537343027098479,0.9095607235142118,0.9322253602148937,0.02046270053080635,18,0.9767686265833286,0.9922717271727173,0.9883821887790962,0.9884325644579223,0.9883821887790962,0.9868474591544322,0.005257925415890255,0.92,0.88,0.9387755102040817,0.9411764705882353,0.8888888888888888,0.913768173936241,0.025197958822575903,15,0.9702970297029703,0.9900990099009901,0.9850746268656716,0.9852216748768473,0.9850746268656716,0.9831533936424302,0.006711002017818682,0.8846153846153846,0.88,0.92,0.96,0.96,0.9209230769230767,0.034778759756171784,7,0.98,0.9900990099009901,0.9801980198019802,0.9900990099009901,0.9801980198019802,0.9841188118811882,0.0048833465795796805,0.9436619718309859,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9142857142857143,0.9373038229376258,0.019428161341543505,15,0.9785714285714285,0.9928825622775801,0.9893238434163701,0.9893238434163701,0.9893238434163701,0.9878851042196238,0.004856522470854648,0.9974358974358974,0.9457777777777777,0.9902222222222222,0.975111111111111,0.9928888888888889,0.9802871794871795,0.018811045539530953,8,0.9906111111111111,0.9954345434543455,0.9963146314631462,0.9931793179317931,0.9939493949394939,0.993897799779978,0.0019760494496944584
0.01057138442993164,0.0006908638114373673,0.01373910903930664,0.0010905479413214445,3.0,balanced,0.1,rbf,RobustScaler(),0.95,"{'classifier__C': 3.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'pca__n_components': 0.95, 'robust': RobustScaler()}",0.9382608695652175,0.9066666666666667,0.9529042386185244,0.9537343027098479,0.9095607235142118,0.9322253602148937,0.02046270053080635,18,0.9883071869040494,0.9961273962596988,0.9883821887790962,0.9922717271727173,0.9883821887790962,0.9906941375789315,0.0031111681680357373,0.92,0.88,0.9387755102040817,0.9411764705882353,0.8888888888888888,0.913768173936241,0.025197958822575903,15,0.9849246231155779,0.9950248756218906,0.9850746268656716,0.9900990099009901,0.9850746268656716,0.9880395524739602,0.004008003418357904,0.8846153846153846,0.88,0.92,0.96,0.96,0.9209230769230767,0.034778759756171784,7,0.98,0.9900990099009901,0.9801980198019802,0.9900990099009901,0.9801980198019802,0.9841188118811882,0.0048833465795796805,0.9436619718309859,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9142857142857143,0.9373038229376258,0.019428161341543505,15,0.9892857142857143,0.99644128113879,0.9893238434163701,0.9928825622775801,0.9893238434163701,0.9914514489069649,0.0028527294957011264,0.9923076923076923,0.9404444444444444,0.9760000000000001,0.9760000000000001,0.9937777777777779,0.9757059829059831,0.01921330534668488,26,0.9995555555555555,0.9998349834983499,0.9998349834983499,0.9943894389438944,0.9967546754675468,0.9980739273927393,0.002177785113314083
0.012169790267944337,0.004046816663936386,0.013356256484985351,0.0020819464471974066,10.0,balanced,0.01,rbf,RobustScaler(),,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf', 'robust': RobustScaler()}",0.9382608695652175,0.9048913043478262,0.9199267902081903,0.9682971014492754,0.9199267902081903,0.9302605711557399,0.021762151396986108,20,0.980422592328453,0.984475138121547,0.984475138121547,0.9806369812984936,0.9727701870232706,0.9805560073786623,0.004274635107641236,0.92,0.875,0.8936170212765957,0.9583333333333334,0.8936170212765957,0.908113475177305,0.028914080359855574,23,0.9746192893401016,0.98,0.98,0.9751243781094527,0.964824120603015,0.9749135576105139,0.005543853724425884,0.8846153846153846,0.84,0.84,0.92,0.84,0.8649230769230769,0.03251071739537797,28,0.96,0.9702970297029703,0.9702970297029703,0.9702970297029703,0.9504950495049505,0.9642772277227722,0.0079618736621808,0.9436619718309859,0.9142857142857143,0.9285714285714286,0.9714285714285714,0.9285714285714286,0.9373038229376258,0.019428161341543473,15,0.9821428571428571,0.9857651245551602,0.9857651245551602,0.9822064056939501,0.9750889679715302,0.9821936959837316,0.0038984640650765834,0.994017094017094,0.9546666666666666,0.9875555555555556,0.9937777777777778,0.9893333333333334,0.9838700854700855,0.014814814113521844,1,0.9924444444444445,0.9983498349834983,0.9957645764576457,0.9944444444444445,0.9955445544554455,0.9953095709570958,0.0019216059125978051
0.012540626525878906,0.0030357381467028466,0.016965436935424804,0.00765786338642403,1.0,balanced,0.01,rbf,RobustScaler(),0.99,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf', 'pca__n_components': 0.99, 'robust': RobustScaler()}",0.9532587228439764,0.9199267902081903,0.9028677150786308,0.9682971014492754,0.9066666666666667,0.9302033992493481,0.026036528941026035,21,0.9488584474885845,0.9568084957730734,0.960828593732575,0.9411024942360092,0.9489554950045413,0.9513107052469566,0.006878721644858554,0.9387755102040817,0.8936170212765957,0.8695652173913043,0.9583333333333334,0.88,0.9080582164410631,0.03449249807749949,24,0.9333333333333333,0.9435897435897436,0.9489795918367347,0.9230769230769231,0.9333333333333333,0.9364625850340136,0.009013681010772481,0.8846153846153846,0.84,0.8,0.92,0.88,0.8649230769230769,0.04119401346751892,28,0.91,0.9108910891089109,0.9207920792079208,0.8910891089108911,0.900990099009901,0.9067524752475247,0.010033255164460691,0.9577464788732394,0.9285714285714286,0.9142857142857143,0.9714285714285714,0.9142857142857143,0.9372635814889335,0.023316577397167065,20,0.9535714285714286,0.9608540925266904,0.9644128113879004,0.9466192170818505,0.9537366548042705,0.955838840874428,0.006216550928021629,0.9871794871794871,0.9733333333333334,0.9866666666666667,0.9733333333333334,0.9795555555555556,0.9800136752136753,0.006083994827423908,11,0.9845555555555556,0.9897139713971397,0.9850935093509351,0.9867986798679869,0.9857535753575357,0.9863830583058306,0.0018257423091067439
0.013449811935424804,0.0028698983753463105,0.014993572235107422,0.005192766696615463,10.0,balanced,0.1,rbf,RobustScaler(),,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'robust': RobustScaler()}",0.9382608695652175,0.9066666666666667,0.9529042386185244,0.9388111888111889,0.9107142857142858,0.9294714498751766,0.01780713090150486,22,1.0,1.0,0.9961441881526407,0.9922717271727173,0.9961441881526407,0.9969120206955997,0.0028907677172463164,0.92,0.88,0.9387755102040817,0.9230769230769231,0.8928571428571429,0.9109419152276296,0.021393818893340095,20,1.0,1.0,0.9950738916256158,0.9900990099009901,0.9950738916256158,0.9960493586304443,0.0037020225882299935,0.8846153846153846,0.88,0.92,0.96,1.0,0.928923076923077,0.04572518889417827,4,1.0,1.0,1.0,0.9900990099009901,1.0,0.998019801980198,0.003960396039603964,0.9436619718309859,0.9142857142857143,0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9344466800804829,0.017226160471601196,25,1.0,1.0,0.99644128113879,0.9928825622775801,0.99644128113879,0.9971530249110321,0.002663101342899594,0.9957264957264957,0.9448888888888889,0.9484444444444444,0.992,0.992,0.9746119658119659,0.02288541594839345,28,1.0,1.0,1.0,0.99994499449945,1.0,0.99998899889989,2.2002200220017087e-05
0.011509418487548828,0.002341562420922305,0.01699404716491699,0.004536052190185726,1.0,balanced,0.1,rbf,RobustScaler(),0.9,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'pca__n_components': 0.9, 'robust': RobustScaler()}",0.9382608695652175,0.9066666666666667,0.9529042386185244,0.9388111888111889,0.9095607235142118,0.9292407374351619,0.018054413479420325,23,0.9767686265833286,0.9884325644579223,0.9845434543454346,0.9807209407632038,0.9883821887790962,0.9837695549857971,0.004514997569030333,0.92,0.88,0.9387755102040817,0.9230769230769231,0.8888888888888888,0.9101482644339786,0.0221115580875647,21,0.9702970297029703,0.9852216748768473,0.9801980198019802,0.9753694581280788,0.9850746268656716,0.9792321618751096,0.005756711072648185,0.8846153846153846,0.88,0.92,0.96,0.96,0.9209230769230767,0.034778759756171784,7,0.98,0.9900990099009901,0.9801980198019802,0.9801980198019802,0.9801980198019802,0.982138613861386,0.0039809368310904,0.9436619718309859,0.9142857142857143,0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9344466800804829,0.017226160471601196,25,0.9785714285714285,0.9893238434163701,0.9857651245551602,0.9822064056939501,0.9893238434163701,0.9850381291306558,0.004173729506556473,0.9931623931623932,0.9484444444444444,0.992,0.976,0.9875555555555555,0.9794324786324786,0.01664017846912279,14,0.9874999999999999,0.994939493949395,0.9916391639163916,0.9925192519251925,0.9908690869086909,0.9914933993399341,0.0024201732663500703
0.014970779418945312,0.004070568865052582,0.01451568603515625,0.0011494701495770756,10.0,balanced,0.1,rbf,RobustScaler(),0.95,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf', 'pca__n_components': 0.95, 'robust': RobustScaler()}",0.9220978714066272,0.9066666666666667,0.9377777777777778,0.9537343027098479,0.9240945564953372,0.9288742350112514,0.01586969793015061,24,0.9922222222222222,1.0,0.9961441881526407,0.9922717271727173,0.9922717271727173,0.9945819729440595,0.0030996266889432513,0.8979591836734694,0.88,0.92,0.9411764705882353,0.9056603773584906,0.908959206324039,0.020641558291172913,22,0.99,1.0,0.9950738916256158,0.9900990099009901,0.9900990099009901,0.9930543822855192,0.003977882009789,0.8461538461538461,0.88,0.92,0.96,0.96,0.9132307692307691,0.04477531018727691,11,0.99,1.0,1.0,0.9900990099009901,0.9900990099009901,0.994039603960396,0.0048667772732425615,0.9295774647887324,0.9142857142857143,0.9428571428571428,0.9571428571428572,0.9285714285714286,0.9344869215291751,0.014495079303840705,22,0.9928571428571429,1.0,0.99644128113879,0.9928825622775801,0.9928825622775801,0.9950127097102186,0.0028508035845603284,0.9948717948717949,0.9466666666666667,0.9493333333333334,0.9813333333333334,0.992,0.9728410256410257,0.020795427606470688,34,0.9999444444444444,1.0,0.99994499449945,0.99994499449945,0.99994499449945,0.9999558855885589,2.205823447776315e-05
0.014198207855224609,0.0034202256159722643,0.017224693298339845,0.004225873749947767,1.0,balanced,0.03,rbf,RobustScaler(),0.9,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.03, 'classifier__kernel': 'rbf', 'pca__n_components': 0.9, 'robust': RobustScaler()}",0.9220978714066272,0.9066666666666667,0.9028677150786308,0.9688888888888889,0.9388111888111889,0.9278664661704005,0.024125803033571907,25,0.9571263519815142,0.9611878453038674,0.957210293893711,0.9532134532134533,0.957210293893711,0.9571896476572513,0.0025219264681200847,0.8979591836734694,0.88,0.8695652173913043,0.96,0.9230769230769231,0.9061202648283393,0.03248290964359684,26,0.9447236180904522,0.95,0.9447236180904522,0.9393939393939394,0.9447236180904522,0.9447129587330592,0.0033539562595229096,0.8461538461538461,0.88,0.8,0.96,0.96,0.8892307692307693,0.06311818537825516,18,0.94,0.9405940594059405,0.9306930693069307,0.9207920792079208,0.9306930693069307,0.9325544554455446,0.0072849760057512565,0.9295774647887324,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.9428571428571428,0.934486921529175,0.021330852847654836,24,0.9607142857142857,0.9644128113879004,0.9608540925266904,0.9572953736654805,0.9608540925266904,0.9608261311642095,0.0022514260646132145,0.9863247863247864,0.9555555555555555,0.9893333333333334,0.9724444444444444,0.9777777777777779,0.9762871794871796,0.011981188654877047,23,0.984,0.9913091309130914,0.9856435643564356,0.9873487348734873,0.9876787678767877,0.9871960396039604,0.002441258326856536
0.012538003921508788,0.002034099779735909,0.018668365478515626,0.001994507214949899,3.0,balanced,0.03,rbf,RobustScaler(),0.9,"{'classifier__C': 3.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.03, 'classifier__kernel': 'rbf', 'pca__n_components': 0.9, 'robust': RobustScaler()}",0.9370567375886525,0.9048913043478262,0.9365942028985508,0.9682971014492754,0.8920467063229787,0.9277772105214567,0.02685570393654411,26,0.9728377610554471,0.9845434543454346,0.9728917738178912,0.9649902404584908,0.9727701870232706,0.9736066833401068,0.0062555273342542505,0.9166666666666666,0.875,0.9166666666666666,0.9583333333333334,0.8627450980392157,0.9058823529411765,0.03405363614305569,27,0.9651741293532339,0.9801980198019802,0.9651741293532339,0.9547738693467337,0.964824120603015,0.9660288536916394,0.008128375361296427,0.8461538461538461,0.84,0.88,0.92,0.88,0.8732307692307693,0.02869302948153791,24,0.97,0.9801980198019802,0.9603960396039604,0.9405940594059405,0.9504950495049505,0.9603366336633663,0.013960550522282697,0.9436619718309859,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9,0.9344466800804829,0.024965400394110493,25,0.975,0.9857651245551602,0.9750889679715302,0.9679715302491103,0.9750889679715302,0.9757829181494662,0.005696285108443622,0.9794871794871794,0.9502222222222223,0.9902222222222222,0.9742222222222222,0.976,0.9740307692307691,0.013135425364938138,31,0.9858333333333332,0.9942794279427943,0.9883938393839383,0.991969196919692,0.9910891089108912,0.9903129812981298,0.0029267208550417126
0.013326787948608398,0.003452305904406056,0.015242290496826173,0.003176098255107759,10.0,balanced,0.01,rbf,RobustScaler(),0.95,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf', 'pca__n_components': 0.95, 'robust': RobustScaler()}",0.9220978714066272,0.8901098901098901,0.9199267902081903,0.9843014128728415,0.9199267902081903,0.9272725509611479,0.030880583424086987,27,0.9766666666666666,0.9922375690607734,0.984475138121547,0.984475138121547,0.9688089688089687,0.9813326961559005,0.00796594895716802,0.8979591836734694,0.8571428571428571,0.8936170212765957,0.9795918367346939,0.8936170212765957,0.9043855840208422,0.04040068860478959,28,0.97,0.99,0.98,0.98,0.9595959595959596,0.9759191919191919,0.010325307664643913,0.8461538461538461,0.84,0.84,0.96,0.84,0.8652307692307692,0.0474445175812834,27,0.97,0.9801980198019802,0.9702970297029703,0.9702970297029703,0.9405940594059405,0.9662772277227722,0.013413353318625058,0.9295774647887324,0.9,0.9285714285714286,0.9857142857142858,0.9285714285714286,0.9344869215291751,0.027955963504290148,22,0.9785714285714285,0.9928825622775801,0.9857651245551602,0.9857651245551602,0.9715302491103203,0.9829028978139298,0.007267422527663013,0.9846153846153847,0.9475555555555556,0.984,0.9804444444444445,0.9840000000000001,0.9761230769230769,0.014359586474539403,24,0.9892777777777777,0.9946094609460946,0.991034103410341,0.9934543454345435,0.9907040704070408,0.9918159515951596,0.0019379329995916714
