model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
AdaBoost,iteration_6_class_weight_balanced,42,0.9464285714285714,0.9226804123711341,1.0,0.9597855227882037,0.9878035289562476,0.9577464788732394,0.9574468085106383,0.9782608695652174,0.967741935483871,0.9856521739130435
