model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
AdaBoost,iteration_6_class_weight_None,42,1.0,1.0,1.0,1.0,1.0,0.9577464788732394,0.9574468085106383,0.9782608695652174,0.967741935483871,0.9652173913043479
