seed,threshold,accuracy,macro_f1,f1_g,f1_b,recall_g,recall_b,precision_g,precision_b
1,0.18,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
1,0.2,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
1,0.22,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
1,0.24,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
1,0.26,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
1,0.28,0.6619718309859155,0.4350132625994695,0.7931034482758621,0.07692307692307693,1.0,0.04,0.6571428571428571,1.0
1,0.3,0.676056338028169,0.4740740740740741,0.8,0.14814814814814814,1.0,0.08,0.6666666666666666,1.0
1,0.32,0.6901408450704225,0.5106516290726817,0.8070175438596491,0.21428571428571427,1.0,0.12,0.6764705882352942,1.0
1,0.34,0.6901408450704225,0.5106516290726817,0.8070175438596491,0.21428571428571427,1.0,0.12,0.6764705882352942,1.0
1,0.36,0.7183098591549296,0.5773809523809523,0.8214285714285714,0.3333333333333333,1.0,0.2,0.696969696969697,1.0
1,0.38,0.7887323943661971,0.7156208277703604,0.8598130841121495,0.5714285714285714,1.0,0.4,0.7540983606557377,1.0
1,0.4,0.8169014084507042,0.7624195624195624,0.8761904761904762,0.6486486486486487,1.0,0.48,0.7796610169491526,1.0
1,0.42,0.8450704225352113,0.8055763007219319,0.8932038834951457,0.717948717948718,1.0,0.56,0.8070175438596491,1.0
1,0.44,0.8732394366197183,0.8456894469934799,0.9108910891089109,0.7804878048780488,1.0,0.64,0.8363636363636363,1.0
1,0.46,0.9014084507042254,0.8832511158092553,0.9292929292929293,0.8372093023255814,1.0,0.72,0.8679245283018868,1.0
1,0.48,0.9295774647887324,0.9186712485681557,0.9484536082474226,0.8888888888888888,1.0,0.8,0.9019607843137255,1.0
1,0.5,0.9577464788732394,0.9522956326987682,0.968421052631579,0.9361702127659575,1.0,0.88,0.9387755102040817,1.0
1,0.52,0.9436619718309859,0.9382608695652175,0.9565217391304348,0.92,0.9565217391304348,0.92,0.9565217391304348,0.92
1,0.54,0.9154929577464789,0.908974358974359,0.9333333333333333,0.8846153846153846,0.9130434782608695,0.92,0.9545454545454546,0.8518518518518519
1,0.56,0.8591549295774648,0.8525747508305648,0.8837209302325582,0.8214285714285714,0.8260869565217391,0.92,0.95,0.7419354838709677
1,0.58,0.8309859154929577,0.826829268292683,0.8536585365853658,0.8,0.7608695652173914,0.96,0.9722222222222222,0.6857142857142857
