model,iteration,seed,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
RandomForest,iteration_6_class_weight_balanced,0,1.0,1.0,1.0,1.0,1.0,0.9436619718309859,0.9375,0.9782608695652174,0.9574468085106383,0.961304347826087
RandomForest,iteration_6_class_weight_balanced,1,1.0,1.0,1.0,1.0,1.0,0.9295774647887324,0.9183673469387755,0.9782608695652174,0.9473684210526315,0.967391304347826
RandomForest,iteration_6_class_weight_balanced,2,1.0,1.0,1.0,1.0,1.0,0.9577464788732394,0.9574468085106383,0.9782608695652174,0.967741935483871,0.9878260869565217
RandomForest,iteration_6_class_weight_balanced,3,1.0,1.0,1.0,1.0,1.0,0.9154929577464789,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9695652173913044
RandomForest,iteration_6_class_weight_balanced,4,1.0,1.0,1.0,1.0,1.0,0.9154929577464789,0.9,0.9782608695652174,0.9375,0.97
