threshold,macro_f1,accuracy,b_recall,b_f1,g_recall,g_f1
1.0157655301762898,0.8319964349376114,0.8347578347578347,0.9841269841269841,0.8104575163398693,0.7511111111111111,0.8535353535353535
-0.9591740574428972,0.8302121484348006,0.8603988603988604,0.6111111111111112,0.7586206896551724,1.0,0.9018036072144289
1.021043501907609,0.8292252504844762,0.8319088319088319,0.9841269841269841,0.8078175895765473,0.7466666666666667,0.850632911392405
1.0228343330203211,0.8264552706177072,0.8290598290598291,0.9841269841269841,0.8051948051948052,0.7422222222222222,0.8477157360406091
-0.9782694881580842,0.8262376237623763,0.8575498575498576,0.6031746031746031,0.7524752475247525,1.0,0.9
1.031031196131531,0.8236863558882384,0.8262108262108262,0.9841269841269841,0.8025889967637541,0.7377777777777778,0.8447837150127226
-1.0015579821572744,0.8222361247653946,0.8547008547008547,0.5952380952380952,0.746268656716418,1.0,0.8982035928143712
1.0394607379657086,0.8209183673469388,0.8233618233618234,0.9841269841269841,0.8,0.7333333333333333,0.8418367346938775
-1.0150227093012516,0.818207171314741,0.8518518518518519,0.5873015873015873,0.74,1.0,0.896414342629482
1.0416223804111353,0.8181511665200122,0.8205128205128205,0.9841269841269841,0.797427652733119,0.7288888888888889,0.8388746803069054
1.0453795488714914,0.8153846153846154,0.8176638176638177,0.9841269841269841,0.7948717948717948,0.7244444444444444,0.8358974358974359
-1.030392725812098,0.814150274233993,0.8490028490028491,0.5793650793650794,0.7336683417085427,1.0,0.8946322067594433
1.051296641503996,0.8126185763446865,0.8148148148148148,0.9841269841269841,0.792332268370607,0.72,0.8329048843187661
-1.047795175447672,0.8100649350649352,0.8461538461538461,0.5714285714285714,0.7272727272727273,1.0,0.8928571428571429
1.0558834709583802,0.8098529122069735,0.811965811965812,0.9841269841269841,0.7898089171974523,0.7155555555555555,0.8298969072164949
1.057581146881551,0.8070874861572536,0.8091168091168092,0.9841269841269841,0.7873015873015873,0.7111111111111111,0.8268733850129198
-1.0604114796849076,0.805950645826004,0.8433048433048433,0.5634920634920635,0.7208121827411168,1.0,0.8910891089108911
1.0639094949356371,0.8043221617367351,0.8062678062678063,0.9841269841269841,0.7848101265822784,0.7066666666666667,0.8238341968911918
-1.0648001626782126,0.8018068887634104,0.8404558404558404,0.5555555555555556,0.7142857142857143,1.0,0.8893280632411067
1.0716362593102695,0.8015568028186325,0.8034188034188035,0.9841269841269841,0.7823343848580442,0.7022222222222222,0.8207792207792208
1.0756611937628748,0.7987912735849056,0.8005698005698005,0.9841269841269841,0.779874213836478,0.6977777777777778,0.8177083333333334
-1.067504260641475,0.7976331360946746,0.8376068376068376,0.5476190476190477,0.7076923076923077,1.0,0.8875739644970414
1.0808906192633259,0.7960254385031552,0.7977207977207977,0.9841269841269841,0.7774294670846394,0.6933333333333334,0.814621409921671
-1.0683402810976081,0.7934288497442974,0.8347578347578347,0.5396825396825397,0.7010309278350515,1.0,0.8858267716535433
1.0912953207984306,0.7932591623036649,0.7948717948717948,0.9841269841269841,0.775,0.6888888888888889,0.8115183246073299
1.099982900366237,0.7904923099565826,0.792022792022792,0.9841269841269841,0.7725856697819314,0.6844444444444444,0.8083989501312336
-1.0712991587331795,0.7891934810712868,0.8319088319088319,0.5317460317460317,0.694300518134715,1.0,0.8840864440078585
1.108541157735583,0.7879188712522045,0.7891737891737892,0.9920634920634921,0.7716049382716049,0.6755555555555556,0.8042328042328042
1.104081117802898,0.7877247466492318,0.7891737891737892,0.9841269841269841,0.7701863354037267,0.68,0.8052631578947368
1.1111088305964973,0.7851458885941645,0.7863247863247863,0.9920634920634921,0.7692307692307693,0.6711111111111111,0.8010610079575596
1.1071597381454983,0.7849563377635459,0.7863247863247863,0.9841269841269841,0.7678018575851393,0.6755555555555556,0.8021108179419525
-1.0740711004611938,0.7849264705882353,0.8290598290598291,0.5238095238095238,0.6875,1.0,0.8823529411764706
1.1281836230911968,0.7823717530348518,0.7834757834757835,0.9920634920634921,0.7668711656441718,0.6666666666666666,0.7978723404255319
-1.08323319876426,0.7806272476716427,0.8262108262108262,0.5158730158730159,0.680628272251309,1.0,0.8806262230919765
1.1470033464463654,0.7795963302752293,0.7806267806267806,0.9920634920634921,0.764525993883792,0.6622222222222223,0.7946666666666666
1.1555237524831612,0.7768194861092996,0.7777777777777778,0.9920634920634921,0.7621951219512195,0.6577777777777778,0.7914438502673797
-1.0948212371956445,0.7762952302631578,0.8233618233618234,0.5079365079365079,0.6736842105263158,1.0,0.87890625
1.1620523218555803,0.774041086402047,0.7749287749287749,0.9920634920634921,0.7598784194528876,0.6533333333333333,0.7882037533512064
-1.1101097371148647,0.7719298245614035,0.8205128205128205,0.5,0.6666666666666666,1.0,0.8771929824561403
1.164345330584288,0.7712609970674487,0.7720797720797721,0.9920634920634921,0.7575757575757576,0.6488888888888888,0.7849462365591398
1.1680187977815235,0.7684790840465469,0.7692307692307693,0.9920634920634921,0.7552870090634441,0.6444444444444445,0.7816711590296496
-1.1267470966940993,0.7675304247040318,0.8176638176638177,0.49206349206349204,0.6595744680851063,1.0,0.8754863813229572
1.171846518671538,0.7656952132855748,0.7663817663817664,0.9920634920634921,0.7530120481927711,0.64,0.7783783783783784
-1.1367625699285404,0.7630964124396449,0.8148148148148148,0.48412698412698413,0.6524064171122995,1.0,0.8737864077669902
1.1729887582858378,0.7629092507141287,0.7635327635327636,0.9920634920634921,0.7507507507507507,0.6355555555555555,0.7750677506775068
1.174014682394591,0.7601210622233794,0.7606837606837606,0.9920634920634921,0.7485029940119761,0.6311111111111111,0.7717391304347826
-1.1450157867972974,0.7586271567891973,0.811965811965812,0.47619047619047616,0.6451612903225806,1.0,0.872093023255814
1.1793381787028765,0.7573305136443125,0.7578347578347578,0.9920634920634921,0.746268656716418,0.6266666666666667,0.7683923705722071
1.1843451643427605,0.7545374707259953,0.7549857549857549,0.9920634920634921,0.7440476190476191,0.6222222222222222,0.7650273224043715
-1.1509117327211205,0.7541220136964818,0.8091168091168092,0.46825396825396826,0.6378378378378379,1.0,0.8704061895551257
1.1854545952620064,0.7517417991138571,0.7521367521367521,0.9920634920634921,0.7418397626112759,0.6177777777777778,0.7616438356164383
-1.1580759162131629,0.7495803256672822,0.8062678062678063,0.4603174603174603,0.6304347826086957,1.0,0.8687258687258688
1.18839552986736,0.7489433643279797,0.7492877492877493,0.9920634920634921,0.7396449704142012,0.6133333333333333,0.7582417582417582
1.1925775712072408,0.746142031741388,0.7464387464387464,0.9920634920634921,0.7374631268436578,0.6088888888888889,0.7548209366391184
-1.1621118203585508,0.7450014213967593,0.8034188034188035,0.4523809523809524,0.6229508196721312,1.0,0.8670520231213873
1.1957565373038666,0.743337666558336,0.7435897435897436,0.9920634920634921,0.7352941176470589,0.6044444444444445,0.7513812154696132
1.198222335868684,0.7405301337925768,0.7407407407407407,0.9920634920634921,0.7331378299120235,0.6,0.7479224376731302
-1.1638891808965943,0.7403846153846154,0.8005698005698005,0.4444444444444444,0.6153846153846154,1.0,0.8653846153846154
1.2070102186546898,0.737719298245614,0.7378917378917379,0.9920634920634921,0.7309941520467836,0.5955555555555555,0.7444444444444445
-1.1850088459543406,0.7357292075375659,0.7977207977207977,0.4365079365079365,0.6077348066298343,1.0,0.8637236084452975
1.2201483494241399,0.7349050244849233,0.7350427350427351,0.9920634920634921,0.7288629737609329,0.5911111111111111,0.7409470752089137
