metric,cv_mean,cv_std
seed,42.0,0.0
train_accuracy,1.0,0.0
train_precision,1.0,0.0
train_recall,1.0,0.0
train_f1,1.0,0.0
train_roc_auc,1.0,0.0
test_accuracy,0.9344466800804829,0.026020149974996003
test_precision,0.9353768956914192,0.014584244027822383
test_recall,0.9644444444444444,0.03370166864022911
test_f1,0.9494844854994249,0.020611993991717325
test_roc_auc,0.9784683760683761,0.012815255902284562
