threshold,accuracy,macro_f1,f1_g,f1_b,recall_g,recall_b,precision_g,precision_b,accuracy_std,macro_f1_std,f1_g_std,f1_b_std,recall_g_std,recall_b_std,precision_g_std,precision_b_std
0.52,0.9267605633802816,0.9188859877711092,0.944123401218872,0.8936485743233463,0.9565217391304348,0.8720000000000001,0.9323205554192076,0.9175467720685113,0.023143206655147845,0.02506586097185881,0.018112075847533084,0.03209743792660707,0.026624888508512846,0.033466401061363046,0.0172745588333275,0.04719175069213777
0.54,0.9126760563380282,0.9061542050712557,0.9308211143695015,0.8814872957730101,0.9130434782608695,0.9120000000000001,0.9499309201436862,0.8545019157088122,0.04033189031908832,0.04234212367404512,0.0329628671225503,0.05175686894243013,0.04861017342390847,0.033466401061363026,0.020060259797948878,0.07539682608666382
0.56,0.876056338028169,0.8697120561875975,0.8981395348837209,0.8412845774914739,0.8521739130434783,0.9199999999999999,0.9510287081339712,0.777299880525687,0.05117155528052094,0.05197914747784933,0.04458334164051812,0.05956668938290941,0.06593804733957868,0.039999999999999945,0.025159685519044774,0.08270349893003863
0.58,0.8,0.7964534913819792,0.8224350835184413,0.770471899245517,0.717391304347826,0.952,0.9660623296107167,0.6480930833872011,0.027092090227706145,0.02660558398532285,0.02805115911000627,0.026891826253761603,0.04347826086956523,0.043817804600413277,0.029342071106302554,0.03211034087739639
0.6,0.7098591549295774,0.7093010588785237,0.7168768164542813,0.7017253013027661,0.5695652173913043,0.968,0.9723076923076924,0.5510135902469108,0.023567888071382413,0.022980301104653475,0.032306830354872945,0.015739286015266175,0.04712931171451914,0.033466401061363005,0.028286595631839204,0.02243575673182698
0.62,0.6225352112676056,0.6180046681513252,0.5841020745914671,0.6519072617111833,0.4217391304347826,0.992,0.990909090909091,0.4871493046538493,0.07545405766748661,0.07895733280533306,0.11004509339090032,0.048682500225737356,0.11767277045847267,0.017888543819998333,0.020327890704543522,0.055777273495302496
0.64,0.4732394366197183,0.4400916866562053,0.30688007301375964,0.573303300298651,0.1869565217391304,1.0,1.0,0.40235990488006623,0.061875725736588165,0.07844209806941621,0.12658656120218817,0.03037617815944502,0.09550383754995127,0.0,0.0,0.030546267306616113
0.66,0.4,0.3371413588301138,0.13403619909502262,0.540246518565205,0.07391304347826086,1.0,0.8,0.3701938216795041,0.033919984728992394,0.053334803102823986,0.09275925860066966,0.013926707180416349,0.05235475903822737,0.0,0.4472135954999579,0.01303292972619096
0.68,0.3577464788732394,0.2698581560283688,0.016666666666666666,0.5230496453900709,0.008695652173913044,1.0,0.2,0.35415390896101245,0.01259756607042136,0.021111812021607054,0.03726779962499649,0.004955824418217603,0.019444069369563388,0.0,0.4472135954999579,0.004564335532761368
0.7,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
